id_transaccion,id_cliente,fecha_transaccion,categoria_producto,cantidad,precio_unitario,descuento_pct,canal_venta,monto_compra,nombre,edad,ciudad,fecha_registro,categoria_favorita,ingreso_estimado,ciudad_normalizada,segmento_cliente,canal_adquisicion,metodo_pago_preferido,score_fidelizacion,region,macrozona,outlier_precio_unitario_iqr,outlier_precio_unitario_zscore,outlier_monto_compra_iqr,outlier_monto_compra_zscore,monto_bruto,monto_descuento,antiguedad_cliente_dias,nivel_fidelizacion,codigo_macrozona,compra_con_descuento,score_fidelizacion_norm,grupo_edad,rango_monto_compra
50086,1186,2024-03-15,Deportes,3,92632.72,0.1,Marketplace,250108.34,Antonia Rodríguez,22,Temuco,2023-10-21,Moda,1144053.0,temuco,Bronce,Instagram,Tarjeta débito,85,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,277898.16000000003,27789.816000000006,146,Alta,3,Sí,0.75,18-29,Medio
50087,1197,2024-11-30,Tecnología,5,32980.88,0.05,Marketplace,156659.18,Benjamín Martínez,38,La Serena,2023-07-19,Moda,634631.0,la serena,Premium,Instagram,Tarjeta crédito,76,RegiÃ³n de Coquimbo,Norte,False,False,False,False,164904.4,8245.22,500,Media,1,Sí,0.6,30-44,Medio
50088,1259,2024-06-06,Moda,3,116094.44,0.05,App,330869.15,María Rodríguez,46,Valparaíso,2023-04-08,Deportes,1355670.0,valparaiso,Oro,Facebook,Tarjeta crédito,73,Sin información,Sin información,False,False,False,False,348283.32,17414.166,425,Media,0,Sí,0.55,45-59,Alto
50089,1031,2024-09-02,Tecnología,1,121733.52,0.1,Web,109560.17,Diego Hernández,19,Antofagasta,2023-02-24,Belleza,1018565.0,antofagasta,Plata,Google Ads,Tarjeta débito,49,RegiÃ³n de Antofagasta,Norte,False,False,False,False,121733.52,12173.352,556,Baja,1,Sí,0.15,18-29,Bajo
50090,1201,2024-11-13,Belleza,2,246825.92,0.15,Web,419604.06,Benjamín González,69,Temuco,2024-12-20,Moda,911853.0,temuco,Oro,Referido,PayPal,59,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,493651.84,74047.776,-37,Baja,3,Sí,0.31666666666666665,60+,Alto
50091,1178,2024-06-22,Deportes,4,35543.56,0.0,Marketplace,142174.24,Javiera Sepúlveda,38,Antofagasta,2024-01-20,Moda,972526.0,antofagasta,Premium,Google Ads,Tarjeta crédito,83,RegiÃ³n de Antofagasta,Norte,False,False,False,False,142174.24,0.0,154,Media,1,No,0.7166666666666667,30-44,Medio
50092,1041,2024-04-25,Belleza,4,201222.35,0.1,Web,724400.46,Sofía Martínez,66,Temuco,2022-05-04,Tecnología,664374.0,temuco,Premium,Instagram,Tarjeta débito,85,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,804889.4,80488.94,722,Alta,3,Sí,0.75,60+,Muy alto
50093,1213,2024-12-29,Moda,5,191368.22,0.05,App,908999.04,Juan Morales,64,Puerto Montt,2023-01-30,Hogar,641985.0,puerto montt,Oro,Facebook,PayPal,72,RegiÃ³n de Los Lagos,Sur,False,False,False,False,956841.1,47842.055,699,Media,3,Sí,0.5333333333333333,60+,Muy alto
50094,1075,2024-05-25,Deportes,2,106471.39,0.15,App,181001.36,Daniela Soto,29,Antofagasta,2024-02-10,Deportes,930622.0,antofagasta,Premium,Orgánico,Transferencia,83,RegiÃ³n de Antofagasta,Norte,False,False,False,False,212942.78,31941.416999999998,105,Media,1,Sí,0.7166666666666667,18-29,Medio
50095,1123,2024-12-18,Deportes,1,208752.99,0.05,Marketplace,198315.34,Matías Silva,52,Santiago,2022-10-12,Tecnología,879069.0,santiago,Premium,Orgánico,PayPal,100,RegiÃ³n Metropolitana,Centro,False,False,False,False,208752.99,10437.6495,798,Alta,2,Sí,1.0,45-59,Medio
50096,1207,2024-08-26,Libros,1,84856.45,0.0,Web,84856.45,Valentina Torres,19,Valparaíso,2022-09-19,Belleza,961896.0,valparaiso,Plata,Orgánico,Tarjeta débito,81,Sin información,Sin información,False,False,False,False,84856.45,0.0,707,Media,0,No,0.6833333333333333,18-29,Bajo
50097,1014,2024-09-25,Libros,2,242741.22,0.05,App,461208.32,Diego Fuentes,56,Puerto Montt,2022-11-19,Belleza,871419.0,puerto montt,Premium,Instagram,Transferencia,100,RegiÃ³n de Los Lagos,Sur,False,False,False,False,485482.44,24274.122000000003,676,Alta,3,Sí,1.0,45-59,Alto
50098,1018,2024-11-22,Moda,1,82468.99,0.15,App,70098.64,Daniela Rodríguez,32,La Serena,2023-12-01,Moda,881616.0,la serena,Premium,Google Ads,PayPal,62,RegiÃ³n de Coquimbo,Norte,False,False,False,False,82468.99,12370.3485,357,Baja,1,Sí,0.36666666666666664,30-44,Bajo
50099,1255,2024-12-09,Libros,4,125744.9,0.0,Marketplace,502979.6,Matías Torres,26,Puerto Montt,2023-11-09,Belleza,542666.0,puerto montt,Plata,Referido,Tarjeta crédito,88,RegiÃ³n de Los Lagos,Sur,False,False,False,False,502979.6,0.0,396,Alta,3,No,0.8,18-29,Alto
50100,1249,2024-05-21,Belleza,3,60387.88,0.2,Web,144930.91,Camila Díaz,66,Valparaíso,2023-04-28,Moda,1174207.0,valparaiso,Plata,Orgánico,Transferencia,98,Sin información,Sin información,False,False,False,False,181163.63999999998,36232.727999999996,389,Alta,0,Sí,0.9666666666666667,60+,Medio
50101,1037,2024-08-07,Belleza,3,219584.0,0.05,Web,625814.4,Javiera Sepúlveda,64,Concepción,2022-04-08,Deportes,1344679.0,concepcion,Premium,Orgánico,PayPal,77,Sin información,Sin información,False,False,False,False,658752.0,32937.6,852,Media,0,Sí,0.6166666666666667,60+,Muy alto
50102,1242,2024-06-06,Deportes,4,80090.16,0.0,Web,320360.64,Vicente González,29,Antofagasta,2023-11-20,Tecnología,728234.0,antofagasta,Bronce,Google Ads,Tarjeta débito,81,RegiÃ³n de Antofagasta,Norte,False,False,False,False,320360.64,0.0,199,Media,1,No,0.6833333333333333,18-29,Alto
50103,1057,2024-07-11,Moda,2,84140.99,0.0,Web,168281.98,Tomás Hernández,40,La Serena,2023-10-06,Tecnología,569729.0,la serena,Plata,Instagram,Tarjeta crédito,62,RegiÃ³n de Coquimbo,Norte,False,False,False,False,168281.98,0.0,279,Baja,1,No,0.36666666666666664,30-44,Medio
50104,1021,2024-11-21,Libros,2,152675.82,0.1,Marketplace,274816.48,Vicente López,50,Santiago,2024-10-20,Libros,606402.0,santiago,Bronce,Google Ads,Transferencia,59,RegiÃ³n Metropolitana,Centro,False,False,False,False,305351.64,30535.164000000004,32,Baja,2,Sí,0.31666666666666665,45-59,Medio
50105,1252,2024-11-03,Moda,2,91112.41,0.0,Web,182224.82,Matías Díaz,69,Temuco,2024-02-24,Libros,1039644.0,temuco,Premium,Instagram,Tarjeta crédito,60,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,182224.82,0.0,253,Baja,3,No,0.3333333333333333,60+,Medio
50106,1157,2024-12-05,Tecnología,5,124082.95,0.05,Marketplace,589394.01,Camila Soto,18,Puerto Montt,2022-01-04,Deportes,835644.0,puerto montt,Bronce,Instagram,Tarjeta crédito,97,RegiÃ³n de Los Lagos,Sur,False,False,False,False,620414.75,31020.737500000003,1066,Alta,3,Sí,0.95,18-29,Muy alto
50107,1061,2024-04-11,Libros,1,207066.05,0.0,Web,207066.05,María Sepúlveda,42,Antofagasta,2024-08-16,Belleza,400869.0,antofagasta,Bronce,Google Ads,PayPal,70,RegiÃ³n de Antofagasta,Norte,False,False,False,False,207066.05,0.0,-127,Media,1,No,0.5,30-44,Medio
50108,1234,2024-04-08,Deportes,3,75557.86,0.1,Marketplace,204006.22,Juan Hernández,56,Temuco,2023-10-26,Moda,880253.0,temuco,Bronce,Instagram,PayPal,87,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,226673.58000000002,22667.358000000004,165,Alta,3,Sí,0.7833333333333333,45-59,Medio
50109,1217,2024-10-21,Belleza,2,7064.48,0.05,Marketplace,13422.51,Pedro Rodríguez,39,Valparaíso,2022-09-27,Moda,489906.0,valparaiso,Plata,Facebook,Transferencia,93,Sin información,Sin información,False,False,False,False,14128.96,706.448,755,Alta,0,Sí,0.8833333333333333,30-44,Bajo
50110,1170,2024-10-11,Moda,3,129875.42,0.15,App,331182.32,Valentina Sepúlveda,53,Rancagua,2023-11-11,Tecnología,1009803.0,rancagua,Premium,Google Ads,Transferencia,50,RegiÃ³n de O'Higgins,Centro,False,False,False,False,389626.26,58443.939,335,Baja,2,Sí,0.16666666666666666,45-59,Alto
50111,1080,2024-04-01,Hogar,5,90527.27,0.1,Web,407372.72,María Silva,29,Antofagasta,2023-03-13,Moda,815919.0,antofagasta,Bronce,Facebook,Tarjeta crédito,85,RegiÃ³n de Antofagasta,Norte,False,False,False,False,452636.35000000003,45263.63500000001,385,Alta,1,Sí,0.75,18-29,Alto
50112,1052,2024-05-07,Hogar,1,174045.94,0.1,App,156641.35,Valentina Contreras,20,Concepción,2024-08-21,Belleza,961551.0,concepcion,Premium,Referido,Transferencia,60,Sin información,Sin información,False,False,False,False,174045.94,17404.594,-106,Baja,0,Sí,0.3333333333333333,18-29,Medio
50113,1054,2024-03-18,Tecnología,1,96279.01,0.0,App,96279.01,Diego Díaz,55,Antofagasta,2022-05-18,Deportes,747340.0,antofagasta,Bronce,Orgánico,Tarjeta débito,55,RegiÃ³n de Antofagasta,Norte,False,False,False,False,96279.01,0.0,670,Baja,1,No,0.25,45-59,Bajo
50114,1171,2024-07-19,Moda,4,134023.84,0.05,Marketplace,509290.59,Benjamín Fuentes,44,Valparaíso,2024-11-01,Libros,1146286.0,valparaiso,Plata,Referido,Tarjeta crédito,57,Sin información,Sin información,False,False,False,False,536095.36,26804.768,-105,Baja,0,Sí,0.2833333333333333,30-44,Alto
50115,1083,2024-07-08,Deportes,1,224183.76,0.2,Marketplace,179347.01,Catalina Morales,61,Valparaíso,2024-12-26,Moda,979353.0,valparaiso,Bronce,Instagram,Tarjeta crédito,92,Sin información,Sin información,False,False,False,False,224183.76,44836.75200000001,-171,Alta,0,Sí,0.8666666666666667,60+,Medio
50116,1289,2024-07-10,Hogar,2,143726.15,0.05,Web,273079.68,Vicente Rodríguez,43,Valparaíso,2024-11-20,Hogar,567161.0,valparaiso,Premium,Referido,Transferencia,72,Sin información,Sin información,False,False,False,False,287452.3,14372.615,-133,Media,0,Sí,0.5333333333333333,30-44,Medio
50117,1068,2024-05-02,Hogar,5,165292.29,0.05,Marketplace,785138.38,Benjamín Hernández,56,Concepción,2024-02-04,Belleza,1158712.0,concepcion,Bronce,Instagram,Tarjeta débito,69,Sin información,Sin información,False,False,False,False,826461.4500000001,41323.07250000001,88,Media,0,Sí,0.48333333333333334,45-59,Muy alto
50118,1237,2024-08-25,Belleza,5,38178.27,0.0,Marketplace,190891.35,María Sepúlveda,56,Antofagasta,2022-01-12,Hogar,730389.0,antofagasta,Oro,Orgánico,PayPal,81,RegiÃ³n de Antofagasta,Norte,False,False,False,False,190891.34999999998,0.0,956,Media,1,No,0.6833333333333333,45-59,Medio
50119,1257,2024-09-07,Deportes,2,178779.6,0.1,App,514885.28,Daniela Díaz,54,Santiago,2023-10-10,Belleza,532963.0,santiago,Oro,Orgánico,PayPal,45,RegiÃ³n Metropolitana,Centro,False,False,False,False,357559.2,35755.920000000006,333,Baja,2,Sí,0.08333333333333333,45-59,Alto
50120,1275,2024-02-10,Deportes,2,81293.62,0.1,Web,146328.52,Valentina Rodríguez,46,Santiago,2023-07-26,Moda,1010844.0,santiago,Bronce,Orgánico,Tarjeta crédito,50,RegiÃ³n Metropolitana,Centro,False,False,False,False,162587.24,16258.724,199,Baja,2,Sí,0.16666666666666666,45-59,Medio
50121,1241,2024-10-26,Tecnología,3,9482.83,0.0,App,28448.49,Antonia Silva,62,Concepción,2022-02-23,Tecnología,738724.0,concepcion,Plata,Google Ads,PayPal,68,Sin información,Sin información,False,False,False,False,28448.489999999998,0.0,976,Media,0,No,0.4666666666666667,60+,Bajo
50122,1130,2024-10-04,Hogar,1,242971.84,0.15,App,206526.06,Catalina López,29,Antofagasta,2023-08-08,Deportes,886112.0,antofagasta,Oro,Orgánico,Transferencia,46,RegiÃ³n de Antofagasta,Norte,False,False,False,False,242971.84,36445.776,423,Baja,1,Sí,0.1,18-29,Medio
50123,1236,2024-05-11,Tecnología,5,128698.77,0.0,Marketplace,643493.85,Juan Torres,69,Antofagasta,2022-08-19,Libros,465046.0,antofagasta,Bronce,Instagram,Transferencia,82,RegiÃ³n de Antofagasta,Norte,False,False,False,False,643493.85,0.0,631,Media,1,No,0.7,60+,Muy alto
50124,1111,2024-08-11,Tecnología,5,146650.4,0.0,App,696589.4,Javiera Fuentes,42,La Serena,2023-08-03,Belleza,1441947.0,la serena,Oro,Instagram,PayPal,82,RegiÃ³n de Coquimbo,Norte,False,False,False,False,733252.0,0.0,374,Media,1,No,0.7,30-44,Muy alto
50125,1299,2024-08-21,Libros,3,34577.84,0.05,Marketplace,98546.84,Valentina Morales,31,Valparaíso,2023-01-31,Hogar,300000.0,valparaiso,Premium,Instagram,Tarjeta crédito,56,Sin información,Sin información,False,False,False,False,103733.51999999999,5186.6759999999995,568,Baja,0,Sí,0.26666666666666666,30-44,Bajo
50126,1190,2024-07-15,Deportes,4,62014.43,0.0,App,248057.72,Sofía Silva,39,Valparaíso,2023-03-14,Tecnología,1199974.0,valparaiso,Oro,Orgánico,PayPal,45,Sin información,Sin información,False,False,False,False,248057.72,0.0,489,Baja,0,No,0.08333333333333333,30-44,Medio
50127,1280,2024-01-26,Deportes,2,107639.7,0.1,Marketplace,193751.46,Diego Hernández,46,Santiago,2023-05-08,Hogar,999465.0,santiago,Oro,Instagram,Tarjeta débito,52,RegiÃ³n Metropolitana,Centro,False,False,False,False,215279.4,21527.940000000002,263,Baja,2,Sí,0.2,45-59,Medio
50128,1052,2024-10-04,Belleza,5,184092.29,0.05,App,874438.38,Valentina Contreras,20,Concepción,2024-08-21,Belleza,961551.0,concepcion,Premium,Referido,Transferencia,60,Sin información,Sin información,False,False,False,False,920461.4500000001,46023.07250000001,44,Baja,0,Sí,0.3333333333333333,18-29,Muy alto
50129,1148,2024-03-31,Belleza,2,198277.26,0.15,App,337071.34,Tomás Soto,61,Desconocida,2024-01-18,Libros,452063.0,,Oro,Instagram,Transferencia,55,Sin información,Sin información,False,False,False,False,396554.52,59483.178,73,Baja,0,Sí,0.25,60+,Alto
50130,1006,2024-05-07,Tecnología,3,67739.26,0.05,Marketplace,193056.89,Benjamín Díaz,43,Concepción,2023-05-06,Deportes,300000.0,concepcion,Oro,Facebook,Tarjeta crédito,78,Sin información,Sin información,False,False,False,False,203217.77999999997,10160.889,367,Media,0,Sí,0.6333333333333333,30-44,Medio
50131,1269,2024-08-11,Deportes,5,121838.92,0.1,Marketplace,548275.14,Javiera Hernández,37,Desconocida,2022-02-07,Deportes,724369.0,,Bronce,Referido,Tarjeta crédito,90,Sin información,Sin información,False,False,False,False,609194.6,60919.46,916,Alta,0,Sí,0.8333333333333334,30-44,Muy alto
50132,1148,2024-08-23,Deportes,3,117551.96,0.05,Web,335023.09,Tomás Soto,61,Desconocida,2024-01-18,Libros,452063.0,,Oro,Instagram,Transferencia,55,Sin información,Sin información,False,False,False,False,352655.88,17632.794,218,Baja,0,Sí,0.25,60+,Alto
50133,1044,2024-07-15,Tecnología,3,21258.7,0.15,Web,54209.69,Matías Hernández,60,Valparaíso,2024-03-29,Libros,954839.0,valparaiso,Bronce,Instagram,Tarjeta débito,54,Sin información,Sin información,False,False,False,False,63776.100000000006,9566.415,108,Baja,0,Sí,0.23333333333333334,60+,Bajo
50134,1297,2024-04-29,Moda,3,72307.72,0.0,Marketplace,216923.16,Diego Rojas,49,La Serena,2023-03-20,Belleza,1033414.0,la serena,Oro,Google Ads,Transferencia,42,RegiÃ³n de Coquimbo,Norte,False,False,False,False,216923.16,0.0,406,Baja,1,No,0.03333333333333333,45-59,Medio
50135,1155,2024-03-27,Belleza,4,249146.95,0.05,App,946758.41,Javiera Fuentes,57,Temuco,2024-09-08,Tecnología,708074.0,temuco,Oro,Facebook,PayPal,65,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,996587.8,49829.39000000001,-165,Media,3,Sí,0.4166666666666667,45-59,Muy alto
50136,1219,2024-09-13,Belleza,1,161790.46,0.1,Web,145611.41,Vicente Soto,48,La Serena,2022-03-06,Libros,1129704.0,la serena,Premium,Referido,Tarjeta crédito,60,RegiÃ³n de Coquimbo,Norte,False,False,False,False,161790.46,16179.046,922,Baja,1,Sí,0.3333333333333333,45-59,Medio
50137,1217,2024-03-20,Belleza,5,160218.37,0.1,App,720982.66,Pedro Rodríguez,39,Valparaíso,2022-09-27,Moda,489906.0,valparaiso,Plata,Facebook,Transferencia,93,Sin información,Sin información,False,False,False,False,801091.85,80109.185,540,Alta,0,Sí,0.8833333333333333,30-44,Muy alto
50138,1240,2024-04-03,Deportes,2,152106.38,0.0,App,304212.76,Antonia Fuentes,60,Valparaíso,2022-09-24,Belleza,1130335.0,valparaiso,Oro,Facebook,PayPal,100,Sin información,Sin información,False,False,False,False,304212.76,0.0,557,Alta,0,No,1.0,60+,Alto
50139,1061,2024-09-23,Libros,1,12636.98,0.05,Marketplace,12005.13,María Sepúlveda,42,Antofagasta,2024-08-16,Belleza,400869.0,antofagasta,Bronce,Google Ads,PayPal,70,RegiÃ³n de Antofagasta,Norte,False,False,False,False,12636.98,631.849,38,Media,1,Sí,0.5,30-44,Bajo
50140,1109,2024-12-09,Deportes,4,94004.36,0.0,Marketplace,376017.44,Javiera Muñoz,39,La Serena,2024-10-09,Hogar,869322.0,la serena,Bronce,Instagram,Tarjeta débito,89,RegiÃ³n de Coquimbo,Norte,False,False,False,False,376017.44,0.0,61,Alta,1,No,0.8166666666666667,30-44,Alto
50141,1059,2024-05-09,Deportes,2,5116.95,0.05,App,9722.2,Vicente González,30,Desconocida,2023-07-03,Libros,743349.0,,Plata,Facebook,PayPal,71,Sin información,Sin información,False,False,False,False,10233.9,511.695,311,Media,0,Sí,0.5166666666666667,30-44,Bajo
50142,1127,2024-01-07,Hogar,3,56478.69,0.05,App,160964.27,Juan Martínez,23,La Serena,2024-06-06,Hogar,1106663.0,la serena,Premium,Instagram,Tarjeta crédito,47,RegiÃ³n de Coquimbo,Norte,False,False,False,False,169436.07,8471.8035,-151,Baja,1,Sí,0.11666666666666667,18-29,Medio
50143,1287,2024-08-06,Moda,3,200080.22,0.0,Web,600240.66,María González,63,Desconocida,2023-04-13,Moda,762715.0,,Plata,Referido,PayPal,99,Sin información,Sin información,False,False,False,False,600240.66,0.0,481,Alta,0,No,0.9833333333333333,60+,Muy alto
50144,1003,2024-05-10,Hogar,2,49894.67,0.05,Marketplace,94799.87,Sofía Sepúlveda,59,Antofagasta,2024-01-22,Belleza,1255397.0,antofagasta,Plata,Google Ads,Transferencia,47,RegiÃ³n de Antofagasta,Norte,False,False,False,False,99789.34,4989.467000000001,109,Baja,1,Sí,0.11666666666666667,45-59,Bajo
50145,1127,2024-09-29,Hogar,5,70421.73,0.05,Web,334503.22,Juan Martínez,23,La Serena,2024-06-06,Hogar,1106663.0,la serena,Premium,Instagram,Tarjeta crédito,47,RegiÃ³n de Coquimbo,Norte,False,False,False,False,352108.64999999997,17605.4325,115,Baja,1,Sí,0.11666666666666667,18-29,Alto
50146,1108,2024-08-11,Belleza,3,52600.54,0.0,Marketplace,157801.62,Valentina Muñoz,62,Valparaíso,2024-03-19,Belleza,691047.0,valparaiso,Plata,Instagram,Tarjeta débito,56,Sin información,Sin información,False,False,False,False,157801.62,0.0,145,Baja,0,No,0.26666666666666666,60+,Medio
50147,1215,2024-04-13,Hogar,5,23111.0,0.15,App,98221.75,Sofía Díaz,28,Rancagua,2022-09-22,Libros,574547.0,rancagua,Plata,Referido,Transferencia,41,RegiÃ³n de O'Higgins,Centro,False,False,False,False,115555.0,17333.25,569,Baja,2,Sí,0.016666666666666666,18-29,Bajo
50148,1040,2024-01-05,Moda,3,214694.64,0.15,Web,547471.33,María Rojas,21,Concepción,2023-10-14,Moda,1162066.0,concepcion,Plata,Google Ads,PayPal,51,Sin información,Sin información,False,False,False,False,644083.92,96612.588,83,Baja,0,Sí,0.18333333333333332,18-29,Muy alto
50149,1197,2024-01-16,Hogar,5,114348.68,0.1,Web,514569.06,Benjamín Martínez,38,La Serena,2023-07-19,Moda,634631.0,la serena,Premium,Instagram,Tarjeta crédito,76,RegiÃ³n de Coquimbo,Norte,False,False,False,False,571743.3999999999,57174.34,181,Media,1,Sí,0.6,30-44,Alto
50150,1088,2024-09-12,Hogar,5,95309.01,0.0,Web,476545.05,Daniela López,66,Rancagua,2023-07-07,Hogar,651774.0,rancagua,Bronce,Google Ads,PayPal,61,RegiÃ³n de O'Higgins,Centro,False,False,False,False,476545.05,0.0,433,Baja,2,No,0.35,60+,Alto
50151,1006,2024-08-26,Moda,5,170411.1,0.15,Web,724247.18,Benjamín Díaz,43,Concepción,2023-05-06,Deportes,300000.0,concepcion,Oro,Facebook,Tarjeta crédito,78,Sin información,Sin información,False,False,False,False,852055.5,127808.325,478,Media,0,Sí,0.6333333333333333,30-44,Muy alto
50152,1158,2024-10-13,Belleza,3,67151.85,0.05,App,191382.77,Vicente González,34,Santiago,2024-06-14,Tecnología,948531.0,santiago,Premium,Google Ads,Transferencia,89,RegiÃ³n Metropolitana,Centro,False,False,False,False,201455.55000000002,10072.777500000002,121,Alta,2,Sí,0.8166666666666667,30-44,Medio
50153,1037,2024-10-02,Libros,2,212103.54,0.1,Web,381786.37,Javiera Sepúlveda,64,Concepción,2022-04-08,Deportes,1344679.0,concepcion,Premium,Orgánico,PayPal,77,Sin información,Sin información,False,False,False,False,424207.08,42420.708000000006,908,Media,0,Sí,0.6166666666666667,60+,Alto
50154,1031,2024-08-11,Hogar,3,213334.91,0.1,Marketplace,576004.26,Diego Hernández,19,Antofagasta,2023-02-24,Belleza,1018565.0,antofagasta,Plata,Google Ads,Tarjeta débito,49,RegiÃ³n de Antofagasta,Norte,False,False,False,False,640004.73,64000.473,534,Baja,1,Sí,0.15,18-29,Muy alto
50155,1094,2024-07-24,Deportes,5,134450.73,0.0,App,672253.65,Valentina Muñoz,58,La Serena,2024-07-04,Hogar,933999.0,la serena,Premium,Facebook,Tarjeta crédito,71,RegiÃ³n de Coquimbo,Norte,False,False,False,False,672253.65,0.0,20,Media,1,No,0.5166666666666667,45-59,Muy alto
50156,1020,2024-03-22,Tecnología,2,48049.25,0.1,Web,86488.65,María Muñoz,29,Puerto Montt,2023-11-22,Belleza,1407094.0,puerto montt,Plata,Referido,Tarjeta crédito,94,RegiÃ³n de Los Lagos,Sur,False,False,False,False,96098.5,9609.85,121,Alta,3,Sí,0.9,18-29,Bajo
50157,1154,2024-11-13,Libros,3,76706.79,0.05,App,218614.35,Javiera Torres,59,Concepción,2024-03-29,Tecnología,613803.0,concepcion,Plata,Referido,Tarjeta crédito,96,Sin información,Sin información,False,False,False,False,230120.37,11506.0185,229,Alta,0,Sí,0.9333333333333333,45-59,Medio
50158,1219,2024-01-13,Deportes,1,128087.49,0.1,Marketplace,115278.74,Vicente Soto,48,La Serena,2022-03-06,Libros,1129704.0,la serena,Premium,Referido,Tarjeta crédito,60,RegiÃ³n de Coquimbo,Norte,False,False,False,False,128087.49,12808.749000000002,678,Baja,1,Sí,0.3333333333333333,45-59,Bajo
