id_transaccion,id_cliente,fecha_transaccion,categoria_producto,cantidad,precio_unitario,descuento_pct,canal_venta,monto_compra,nombre,edad,ciudad,fecha_registro,categoria_favorita,ingreso_estimado,ciudad_normalizada,segmento_cliente,canal_adquisicion,metodo_pago_preferido,score_fidelizacion,region,macrozona
50121,1241,2024-10-26,Tecnología,3,9482.83,0.0,App,28448.49,Antonia Silva,62.0,Concepción,2022-02-23,Tecnología,738724.0,concepcion,Plata,Google Ads,PayPal,68.0,,
50122,1130,2024-10-04,Hogar,1,242971.84,0.15,App,206526.06,Catalina López,29.0,Antofagasta,2023-08-08,Deportes,886112.0,antofagasta,Oro,Orgánico,Transferencia,46.0,RegiÃ³n de Antofagasta,Norte
50123,1236,2024-05-11,Tecnología,5,128698.77,0.0,Marketplace,643493.85,Juan Torres,69.0,Antofagasta,2022-08-19,Libros,465046.0,antofagasta,Bronce,Instagram,Transferencia,82.0,RegiÃ³n de Antofagasta,Norte
50124,1111,2024-08-11,Tecnología,5,146650.4,,App,696589.4,Javiera Fuentes,42.0,La Serena,2023-08-03,Belleza,1441947.0,la serena,Oro,Instagram,PayPal,82.0,RegiÃ³n de Coquimbo,Norte
50125,1299,2024-08-21,Libros,3,34577.84,0.05,Marketplace,98546.84,Valentina Morales,31.0,Valparaíso,2023-01-31,Hogar,300000.0,valparaiso,Premium,Instagram,Tarjeta crédito,56.0,,
50126,1190,2024-07-15,Deportes,4,62014.43,0.0,App,248057.72,Sofía Silva,39.0,Valparaíso,2023-03-14,Tecnología,1199974.0,valparaiso,Oro,Orgánico,PayPal,45.0,,
50127,1280,2024-01-26,Deportes,2,107639.7,0.1,Marketplace,193751.46,Diego Hernández,46.0,Santiago,2023-05-08,Hogar,999465.0,santiago,Oro,Instagram,Tarjeta débito,52.0,RegiÃ³n Metropolitana,Centro
50128,1052,2024-10-04,Belleza,5,184092.29,0.05,App,874438.38,Valentina Contreras,20.0,Concepción,2024-08-21,Belleza,961551.0,concepcion,Premium,Referido,Transferencia,60.0,,
50129,1148,2024-03-31,Belleza,2,198277.26,0.15,App,337071.34,Tomás Soto,61.0,,2024-01-18,Libros,452063.0,,Oro,Instagram,Transferencia,55.0,,
50130,1006,2024-05-07,Tecnología,3,67739.26,0.05,Marketplace,193056.89,Benjamín Díaz,43.0,Concepción,2023-05-06,Deportes,300000.0,concepcion,Oro,Facebook,Tarjeta crédito,78.0,,
50131,1269,2024-08-11,Deportes,5,121838.92,0.1,Marketplace,548275.14,Javiera Hernández,37.0,,2022-02-07,Deportes,724369.0,,Bronce,Referido,Tarjeta crédito,90.0,,
50132,1148,2024-08-23,Deportes,3,117551.96,0.05,Web,335023.09,Tomás Soto,61.0,,2024-01-18,Libros,452063.0,,Oro,Instagram,Transferencia,55.0,,
50133,1044,2024-07-15,Tecnología,3,21258.7,0.15,Web,54209.69,Matías Hernández,60.0,Valparaíso ,2024-03-29,Libros,954839.0,valparaiso,Bronce,Instagram,Tarjeta débito,54.0,,
50134,1297,2024-04-29,Moda,3,72307.72,0.0,Marketplace,216923.16,Diego Rojas,49.0,La Serena,2023-03-20,Belleza,1033414.0,la serena,Oro,Google Ads,Transferencia,42.0,RegiÃ³n de Coquimbo,Norte
50135,1155,2024-03-27,Belleza,4,249146.95,0.05,App,946758.41,Javiera Fuentes,57.0,Temuco,2024-09-08,Tecnología,708074.0,temuco,Oro,Facebook,PayPal,65.0,RegiÃ³n de La AraucanÃ­a,Sur
50136,1219,2024-09-13,Belleza,1,161790.46,0.1,Web,145611.41,Vicente Soto,48.0,La Serena,2022-03-06,Libros,1129704.0,la serena,Premium,Referido,Tarjeta crédito,60.0,RegiÃ³n de Coquimbo,Norte
50137,1217,2024-03-20,Belleza,5,160218.37,0.1,App,720982.66,Pedro Rodríguez,39.0,Valparaíso,2022-09-27,Moda,489906.0,valparaiso,Plata,Facebook,Transferencia,93.0,,
50138,1240,2024-04-03,Deportes,2,152106.38,0.0,App,304212.76,Antonia Fuentes,60.0,Valparaíso,2022-09-24,Belleza,1130335.0,valparaiso,Oro,Facebook,PayPal,100.0,,
50139,1061,2024-09-23,Libros,1,12636.98,0.05,Marketplace,12005.13,María Sepúlveda,42.0,Antofagasta,2024-08-16,Belleza,400869.0,antofagasta,Bronce,Google Ads,PayPal,70.0,RegiÃ³n de Antofagasta,Norte
50140,1109,2024-12-09,Deportes,4,94004.36,0.0,Marketplace,376017.44,Javiera Muñoz,39.0,La Serena,2024-10-09,Hogar,869322.0,la serena,Bronce,Instagram,Tarjeta débito,89.0,RegiÃ³n de Coquimbo,Norte
50141,1059,2024-05-09,Deportes,2,5116.95,0.05,App,9722.2,Vicente González,30.0,,2023-07-03,Libros,743349.0,,Plata,Facebook,PayPal,,,
50142,1127,2024-01-07,HOGAR,3,56478.69,0.05,App,160964.27,Juan Martínez,23.0,La Serena,2024-06-06,Hogar,1106663.0,la serena,Premium,Instagram,Tarjeta crédito,47.0,RegiÃ³n de Coquimbo,Norte
50143,1287,2024-08-06,Moda,3,200080.22,0.0,Web,600240.66,María González,63.0,,2023-04-13,Moda,762715.0,,Plata,Referido,PayPal,99.0,,
50144,1003,2024-05-10,Hogar,2,49894.67,0.05,Marketplace,94799.87,Sofía Sepúlveda,59.0,Antofagasta,2024-01-22,Belleza,1255397.0,antofagasta,Plata,Google Ads,Transferencia,47.0,RegiÃ³n de Antofagasta,Norte
50145,1127,2024-09-29,Hogar,5,70421.73,0.05,Web,334503.22,Juan Martínez,23.0,La Serena,2024-06-06,Hogar,1106663.0,la serena,Premium,Instagram,Tarjeta crédito,47.0,RegiÃ³n de Coquimbo,Norte
50146,1108,2024-08-11,Belleza,3,52600.54,0.0,Marketplace,157801.62,Valentina Muñoz,62.0,Valparaíso,2024-03-19,Belleza,691047.0,valparaiso,Plata,Instagram,Tarjeta débito,56.0,,
50147,1215,2024-04-13,Hogar,5,23111.0,0.15,App,98221.75,Sofía Díaz,28.0,Rancagua,2022-09-22,Libros,574547.0,rancagua,Plata,Referido,Transferencia,41.0,RegiÃ³n de O'Higgins,Centro
50148,1040,2024-01-05,Moda,3,214694.64,0.15,Web,547471.33,María Rojas,21.0,Concepción,2023-10-14,Moda,1162066.0,concepcion,Plata,Google Ads,PayPal,51.0,,
50149,1197,2024-01-16,Hogar,5,114348.68,0.1,Web,514569.06,Benjamín Martínez,38.0,La Serena,2023-07-19,Moda,634631.0,la serena,Premium,Instagram,Tarjeta crédito,76.0,RegiÃ³n de Coquimbo,Norte
50150,1088,2024-09-12,Hogar,5,95309.01,0.0,Web,476545.05,Daniela López,66.0,Rancagua,2023-07-07,HOGAR,651774.0,rancagua,Bronce,Google Ads,PayPal,61.0,RegiÃ³n de O'Higgins,Centro
50151,1006,2024-08-26,Moda,5,170411.1,0.15,Web,724247.18,Benjamín Díaz,43.0,Concepción,2023-05-06,Deportes,300000.0,concepcion,Oro,Facebook,Tarjeta crédito,78.0,,
50152,1158,2024-10-13,Belleza,3,67151.85,0.05,App,191382.77,Vicente González,34.0,santiago,2024-06-14,Tecnología,948531.0,santiago,Premium,Google Ads,Transferencia,89.0,RegiÃ³n Metropolitana,Centro
50153,1037,2024-10-02,Libros,2,212103.54,0.1,Web,381786.37,Javiera Sepúlveda,64.0,Concepción,2022-04-08,Deportes,1344679.0,concepcion,Premium,Orgánico,PayPal,77.0,,
50154,1031,2024-08-11,Hogar,3,213334.91,0.1,Marketplace,576004.26,Diego Hernández,19.0,Antofagasta,2023-02-24,Belleza,1018565.0,antofagasta,Plata,Google Ads,Tarjeta débito,49.0,RegiÃ³n de Antofagasta,Norte
50155,1094,2024-07-24,Deportes,5,134450.73,0.0,App,672253.65,Valentina Muñoz,58.0,La Serena,2024-07-04,Hogar,933999.0,la serena,Premium,Facebook,Tarjeta crédito,71.0,RegiÃ³n de Coquimbo,Norte
50156,1020,2024-03-22,Tecnología,2,48049.25,0.1,Web,86488.65,María Muñoz,29.0,Puerto Montt,2023-11-22,Belleza,1407094.0,puerto montt,Plata,Referido,Tarjeta crédito,94.0,RegiÃ³n de Los Lagos,Sur
50157,1154,2024-11-13,Libros,3,76706.79,0.05,App,218614.35,Javiera Torres,59.0,Concepción,2024-03-29,Tecnología,613803.0,concepcion,Plata,Referido,Tarjeta crédito,96.0,,
50158,1219,2024-01-13,Deportes,1,128087.49,0.1,Marketplace,115278.74,Vicente Soto,48.0,La Serena,2022-03-06,Libros,1129704.0,la serena,Premium,Referido,Tarjeta crédito,60.0,RegiÃ³n de Coquimbo,Norte
50159,1139,2024-09-17,Moda,3,64064.21,0.05,Marketplace,182583.0,Sofía Contreras,52.0,Antofagasta,2022-08-09,Hogar,1156268.0,antofagasta,Oro,Instagram,PayPal,64.0,RegiÃ³n de Antofagasta,Norte
50160,1077,2024-04-15,Deportes,3,82643.81,0.05,Web,235534.86,Tomás Muñoz,25.0,Rancagua,2023-04-15,Moda,1128391.0,rancagua,Plata,Instagram,Transferencia,89.0,RegiÃ³n de O'Higgins,Centro
50161,1154,2024-12-14,Deportes,5,182711.76,0.0,App,913558.8,Javiera Torres,59.0,Concepción,2024-03-29,Tecnología,613803.0,concepcion,Plata,Referido,Tarjeta crédito,96.0,,
50162,1188,2024-02-17,Deportes,2,195023.93,0.0,App,390047.86,Catalina Sepúlveda,63.0,La Serena,2023-08-22,Libros,685234.0,la serena,Bronce,Referido,Transferencia,98.0,RegiÃ³n de Coquimbo,Norte
50163,1101,2024-12-26,Moda,3,146258.27,0.15,Web,372958.59,Pedro Hernández,,Antofagasta,2024-10-03,Libros,655427.0,antofagasta,Plata,Instagram,Tarjeta débito,94.0,RegiÃ³n de Antofagasta,Norte
50164,1269,2024-07-03,Hogar,2,159408.41,0.15,Web,270994.3,Javiera Hernández,37.0,,2022-02-07,Deportes,724369.0,,Bronce,Referido,Tarjeta crédito,90.0,,
50165,1174,2024-10-16,Hogar,1,201011.59,0.05,App,190961.01,Valentina Díaz,49.0,Antofagasta,2022-10-09,Libros,623042.0,antofagasta,Bronce,Instagram,Tarjeta crédito,59.0,RegiÃ³n de Antofagasta,Norte
50166,1152,2024-10-22,Tecnología,3,188972.24,0.1,Web,510225.05,Valentina Rodríguez,28.0,Temuco,2023-10-15,Libros,798818.0,temuco,Plata,Instagram,Tarjeta crédito,56.0,RegiÃ³n de La AraucanÃ­a,Sur
50167,1070,2024-11-21,Deportes,5,65834.83,0.0,Marketplace,329174.15,Fernanda Martínez,43.0,Valparaíso,2022-05-23,Hogar,515998.0,valparaiso,Premium,Google Ads,Transferencia,97.0,,
50168,1220,2024-12-17,Tecnología,4,236425.87,0.05,Marketplace,898418.31,Antonia Pérez,54.0,Puerto Montt,2024-08-17,Moda,528664.0,puerto montt,Oro,Instagram,Tarjeta crédito,67.0,RegiÃ³n de Los Lagos,Sur
50169,1297,2024-11-01,Moda,5,202211.85,0.1,Web,909953.32,Diego Rojas,49.0,La Serena,2023-03-20,Belleza,1033414.0,la serena,Oro,Google Ads,Transferencia,42.0,RegiÃ³n de Coquimbo,Norte
50170,1242,2024-11-03,Hogar,5,188690.59,0.0,App,943452.95,Vicente González,29.0,Antofagasta,2023-11-20,Tecnología,728234.0,antofagasta,Bronce,Google Ads,Tarjeta débito,81.0,RegiÃ³n de Antofagasta,Norte
50171,1208,2024-01-17,Libros,1,135548.74,0.0,Web,135548.74,Catalina Hernández,69.0,Concepción,2022-01-15,Libros,963387.0,concepcion,Oro,Referido,Transferencia,92.0,,
50172,1114,2024-03-27,Belleza,3,175852.37,0.05,Web,501179.25,Matías Hernández,23.0,Rancagua,2022-04-12,Moda,458147.0,rancagua,Plata,Referido,Tarjeta crédito,43.0,RegiÃ³n de O'Higgins,Centro
50173,1056,2024-02-20,Belleza,3,226697.5,0.0,Marketplace,680092.5,Benjamín Rojas,32.0,Antofagasta,2022-05-21,Moda,541550.0,antofagasta,Oro,Google Ads,Tarjeta crédito,60.0,RegiÃ³n de Antofagasta,Norte
50174,1156,2024-04-23,Tecnología,1,73439.95,0.15,App,62423.96,Juan Pérez,32.0,La Serena,2022-06-28,Libros,556905.0,la serena,Premium,Facebook,Tarjeta crédito,84.0,RegiÃ³n de Coquimbo,Norte
50175,1094,2024-07-18,Libros,5,231258.7,0.05,Marketplace,1098478.82,Valentina Muñoz,58.0,La Serena,2024-07-04,Hogar,933999.0,la serena,Premium,Facebook,Tarjeta crédito,71.0,RegiÃ³n de Coquimbo,Norte
50176,1271,2024-12-20,Deportes,4,66721.73,0.05,App,253542.57,Vicente Rodríguez,24.0,Concepción,2022-08-17,Deportes,840419.0,concepcion,Bronce,Facebook,PayPal,94.0,,
50177,1020,2024-11-18,Tecnología,4,185218.39,0.15,Marketplace,629742.53,María Muñoz,29.0,Puerto Montt,2023-11-22,Belleza,1407094.0,puerto montt,Plata,Referido,Tarjeta crédito,94.0,RegiÃ³n de Los Lagos,Sur
50178,1179,2024-02-15,Libros,4,215915.1,0.05,Web,820477.38,Diego Contreras,58.0,Valparaíso,2024-03-14,Hogar,472495.0,valparaiso,ORO,Instagram,Tarjeta débito,79.0,,
50179,1159,2024-06-18,Hogar,5,23989.57,0.05,App,113950.46,Benjamín Pérez,22.0,,2022-03-04,Libros,781103.0,,Plata,Google Ads,Tarjeta débito,57.0,,
50180,1051,2024-09-15,Belleza,5,157829.36,0.0,App,789146.8,Fernanda Silva,66.0,Rancagua,2023-11-01,Moda,655370.0,rancagua,Plata,Facebook,Transferencia,58.0,RegiÃ³n de O'Higgins,Centro
50181,1212,2024-12-06,Belleza,4,127954.49,0.0,App,511817.96,Daniela Soto,35.0,Antofagasta,2024-09-08,Moda,400040.0,antofagasta,Oro,Referido,Tarjeta débito,92.0,RegiÃ³n de Antofagasta,Norte
50182,1171,2024-07-22,Tecnología,4,197852.8,0.0,Marketplace,791411.2,Benjamín Fuentes,,Valparaíso,2024-11-01,Libros,1146286.0,valparaiso,Plata,Referido,Tarjeta crédito,57.0,,
50183,1275,2024-02-18,Belleza,2,129580.52,0.15,Marketplace,220286.88,Valentina Rodríguez,46.0,Santiago,2023-07-26,Moda,1010844.0,santiago,Bronce,Orgánico,Tarjeta crédito,50.0,RegiÃ³n Metropolitana,Centro
50184,1102,2024-05-24,Deportes,1,149041.95,0.0,App,149041.95,Sofía Muñoz,69.0,Rancagua,2022-02-17,Deportes,787734.0,rancagua,Premium,Referido,Tarjeta débito,71.0,RegiÃ³n de O'Higgins,Centro
50185,1260,2024-04-26,Tecnología,5,51258.17,0.1,Marketplace,230661.76,Javiera González,20.0,Antofagasta,2022-10-19,Deportes,970295.0,antofagasta,Oro,Orgánico,Tarjeta débito,77.0,RegiÃ³n de Antofagasta,Norte
50186,1296,2024-09-18,Belleza,2,210373.72,0.0,Marketplace,420747.44,Diego Martínez,49.0,Antofagasta,2024-02-22,Libros,933572.0,antofagasta,Bronce,Referido,Tarjeta crédito,67.0,RegiÃ³n de Antofagasta,Norte
50187,1054,2024-07-11,Hogar,4,231460.49,0.05,Marketplace,879549.86,Diego Díaz,55.0,Antofagasta,2022-05-18,Deportes,747340.0,antofagasta,Bronce,Orgánico,Tarjeta débito,55.0,RegiÃ³n de Antofagasta,Norte
50188,1120,2024-07-25,Deportes,1,169479.51,0.0,Web,169479.51,Catalina Rojas,40.0,Antofagasta,2022-02-15,Moda,812331.0,antofagasta,Bronce,Instagram,Transferencia,100.0,RegiÃ³n de Antofagasta,Norte
50189,1246,2024-07-17,Deportes,4,208967.16,0.15,App,710488.34,Valentina Muñoz,62.0,La Serena,2024-03-02,Libros,854212.0,la serena,premium,Orgánico,PayPal,60.0,RegiÃ³n de Coquimbo,Norte
50190,1280,2024-07-25,Moda,1,101969.82,0.15,App,86674.35,Diego Hernández,46.0,Santiago,2023-05-08,Hogar,999465.0,santiago,Oro,Instagram,Tarjeta débito,52.0,RegiÃ³n Metropolitana,Centro
50191,1199,2024-01-17,Deportes,3,240389.34,0.05,Web,685109.62,Fernanda Sepúlveda,42.0,Valparaíso,2023-08-23,Hogar,1071786.0,valparaiso,Oro,Facebook,Tarjeta crédito,78.0,,
50192,1097,2024-10-26,Moda,5,216124.07,0.0,App,1080620.35,Benjamín Pérez,63.0,Temuco,2024-11-24,Libros,763851.0,temuco,Premium,Instagram,Tarjeta crédito,98.0,RegiÃ³n de La AraucanÃ­a,Sur
50193,1001,2024-04-21,Tecnología,3,193402.94,0.0,Marketplace,580208.82,Diego Pérez,41.0,Puerto Montt,2023-08-28,Libros,650235.0,puerto montt,Plata,Facebook,Tarjeta crédito,49.0,RegiÃ³n de Los Lagos,Sur
50194,1067,2024-01-24,Libros,5,248152.4,0.0,Web,1240762.0,Tomás Sepúlveda,35.0,La Serena,2024-12-05,Moda,1064755.0,la serena,Oro,Facebook,PayPal,68.0,RegiÃ³n de Coquimbo,Norte
50195,1251,2024-06-29,Deportes,1,240947.12,0.05,App,228899.76,María Rojas,30.0,Valparaíso,2023-01-01,Libros,993285.0,valparaiso,Premium,Google Ads,Transferencia,46.0,,
50196,1015,2024-04-18,Hogar,2,168758.06,0.0,App,337516.12,María Soto,28.0,La Serena,2024-02-15,Belleza,675193.0,la serena,Plata,Facebook,PayPal,65.0,RegiÃ³n de Coquimbo,Norte
50197,1093,2024-04-28,Moda,4,220164.1,0.0,App,880656.4,Juan Pérez,36.0,Concepción,2023-06-11,Moda,1178187.0,concepcion,Oro,Facebook,Tarjeta crédito,89.0,,
50198,1279,2024-12-01,Libros,5,24230.51,0.15,Marketplace,102979.67,Catalina González,62.0,Rancagua,2022-06-25,Moda,968216.0,rancagua,Plata,Instagram,Tarjeta crédito,45.0,RegiÃ³n de O'Higgins,Centro
50199,1059,2024-10-20,tecnologia,1,246428.8,0.15,Marketplace,209464.48,Vicente González,30.0,,2023-07-03,Libros,743349.0,,Plata,Facebook,PayPal,,,
50200,1103,2024-07-13,Moda,3,206027.97,0.2,Marketplace,494467.13,Pedro Soto,61.0,La Serena,2023-02-04,Belleza,730400.0,la serena,Premium,Google Ads,Transferencia,72.0,RegiÃ³n de Coquimbo,Norte
50201,1251,2024-07-25,Tecnología,2,118996.04,0.05,Marketplace,226092.48,María Rojas,30.0,Valparaíso,2023-01-01,Libros,993285.0,valparaiso,Premium,Google Ads,Transferencia,46.0,,
50202,1079,2024-08-16,Deportes,1,100211.75,0.05,App,95201.16,Antonia Díaz,41.0,La Serena,2024-11-18,Libros,1195827.0,la serena,Plata,Google Ads,Tarjeta débito,,RegiÃ³n de Coquimbo,Norte
50203,1026,2024-05-31,Deportes,2,86646.75,0.15,Web,147299.48,Fernanda Silva,33.0,Rancagua,2024-12-10,Belleza,961675.0,rancagua,Plata,Google Ads,Transferencia,77.0,RegiÃ³n de O'Higgins,Centro
50204,1145,2024-05-01,Deportes,1,87202.11,0.2,Marketplace,69761.69,Juan Martínez,38.0,Puerto Montt,2023-02-21,Belleza,990452.0,puerto montt,Bronce,Instagram,Tarjeta crédito,97.0,RegiÃ³n de Los Lagos,Sur
50205,1157,2024-10-02,Belleza,4,212566.2,0.2,App,680211.84,Camila Soto,18.0,Puerto Montt,2022-01-04,Deportes,835644.0,puerto montt,Bronce,Instagram,Tarjeta crédito,97.0,RegiÃ³n de Los Lagos,Sur
50206,1133,2024-12-21,Hogar,5,97894.73,0.2,Web,391578.92,Pedro Martínez,52.0,Puerto Montt,2024-07-18,moda ,1345570.0,puerto montt,Bronce,Orgánico,Tarjeta crédito,90.0,RegiÃ³n de Los Lagos,Sur
50207,1146,2024-03-12,Moda,5,150244.97,0.15,App,638541.12,Valentina Rojas,55.0,Valparaíso,2022-09-10,Moda,995262.0,valparaiso,Bronce,Referido,Tarjeta débito,56.0,,
50208,1081,2024-09-20,Belleza,4,55023.75,0.0,Web,220095.0,Camila Sepúlveda,27.0,Temuco,2024-07-31,Deportes,931968.0,temuco,Bronce,Instagram,Transferencia,54.0,RegiÃ³n de La AraucanÃ­a,Sur
50209,1211,2024-12-17,Moda,3,120741.23,0.15,Web,307890.14,Daniela González,33.0,Temuco,2023-08-08,Deportes,753326.0,temuco,Plata,Orgánico,Tarjeta crédito,78.0,RegiÃ³n de La AraucanÃ­a,Sur
50210,1181,2024-07-10,Deportes,1,161585.95,0.0,Marketplace,161585.95,María González,29.0,Antofagasta,2023-08-13,Belleza,528347.0,antofagasta,Plata,Instagram,Tarjeta débito,89.0,RegiÃ³n de Antofagasta,Norte
50211,1210,2024-02-08,Moda,5,143887.71,0.05,App,683466.62,Catalina Muñoz,20.0,Rancagua,2023-05-28,Moda,541942.0,rancagua,Oro,Google Ads,Transferencia,84.0,RegiÃ³n de O'Higgins,Centro
50212,1211,2024-08-16,Hogar,1,196722.07,0.1,Marketplace,177049.86,Daniela González,33.0,Temuco,2023-08-08,Deportes,753326.0,temuco,Plata,Orgánico,Tarjeta crédito,78.0,RegiÃ³n de La AraucanÃ­a,Sur
50213,1161,2024-02-28,Deportes,4,177654.11,0.05,App,675085.62,Vicente Torres,45.0,Antofagasta,2023-01-20,Moda,1276579.0,antofagasta,Oro,Facebook,Tarjeta crédito,95.0,RegiÃ³n de Antofagasta,Norte
50214,1082,2024-06-03,Moda,3,113272.11,0.15,App,288843.88,Camila López,55.0,La Serena,2023-01-10,Libros,591306.0,la serena,Oro,Instagram,Tarjeta crédito,99.0,RegiÃ³n de Coquimbo,Norte
50215,1299,2024-12-21,Moda,1,17216.61,0.0,Web,17216.61,Valentina Morales,31.0,Valparaíso,2023-01-31,Hogar,300000.0,valparaiso,Premium,Instagram,Tarjeta crédito,56.0,,
50216,1116,2024-03-25,Moda,1,143630.39,0.05,App,136448.87,María Torres,36.0,CONCEPCIÓN,2023-02-03,Libros,778801.0,concepcion,Oro,Orgánico,Transferencia,79.0,,
50217,1074,2024-12-15,Libros,2,56364.37,0.0,Web,112728.74,Sofía Torres,64.0,Santiago,2024-11-29,Moda,1020788.0,santiago,Oro,Referido,Tarjeta débito,97.0,RegiÃ³n Metropolitana,Centro
50218,1044,2024-10-31,Libros,5,38825.18,0.2,App,155300.72,Matías Hernández,60.0,Valparaíso ,2024-03-29,Libros,954839.0,valparaiso,Bronce,Instagram,Tarjeta débito,54.0,,
50219,1164,2024-05-09,Moda,4,885251.55,0.0,Marketplace,5665609.92,Tomás Sepúlveda,69.0,Santiago,2023-08-31,Deportes,578384.0,santiago,Plata,Referido,PayPal,47.0,RegiÃ³n Metropolitana,Centro
50220,1125,2024-02-17,Libros,3,222904.47,0.05,Marketplace,635277.74,Tomás Pérez,31.0,Santiago,2024-10-06,Tecnología,1312885.0,santiago,plata ,Referido,Transferencia,,RegiÃ³n Metropolitana,Centro
50221,1014,2024-12-21,Tecnología,4,71385.34,0.0,Marketplace,285541.36,Diego Fuentes,56.0,Puerto Montt,2022-11-19,Belleza,871419.0,puerto montt,Premium,Instagram,Transferencia,100.0,RegiÃ³n de Los Lagos,Sur
50222,1112,2024-10-13,Belleza,4,220859.13,0.05,Web,839264.69,Vicente Rojas,52.0,Santiago,2024-10-20,Libros,514152.0,santiago,Premium,Orgánico,PayPal,91.0,RegiÃ³n Metropolitana,Centro
50223,1298,2024-11-09,Deportes,1,141040.19,0.15,App,119884.16,Camila Díaz,39.0,Valparaíso,2023-11-27,Tecnología,924876.0,valparaiso,Plata,Facebook,Tarjeta débito,69.0,,
50224,1132,2024-08-01,Hogar,4,201889.01,0.15,Marketplace,686422.63,Antonia Pérez,56.0,Puerto Montt,2022-11-18,Tecnología,1042131.0,puerto montt,Plata,Facebook,PayPal,64.0,RegiÃ³n de Los Lagos,Sur
50225,1298,2024-03-04,Tecnología,4,112934.08,0.1,Web,406562.69,Camila Díaz,39.0,Valparaíso,2023-11-27,Tecnología,924876.0,valparaiso,Plata,Facebook,Tarjeta débito,69.0,,
50226,1093,2024-01-17,Moda,5,106225.28,0.15,App,451457.44,Juan Pérez,36.0,Concepción,2023-06-11,Moda,1178187.0,concepcion,Oro,Facebook,Tarjeta crédito,89.0,,
50227,1297,2024-10-24,Deportes,1,123688.04,0.05,Web,117503.64,Diego Rojas,49.0,La Serena,2023-03-20,Belleza,1033414.0,la serena,Oro,Google Ads,Transferencia,42.0,RegiÃ³n de Coquimbo,Norte
50228,1149,2024-12-28,Deportes,5,45254.74,0.05,Marketplace,214960.02,Tomás Torres,26.0,Santiago,2024-05-07,Belleza,808063.0,santiago,Plata,Referido,Tarjeta crédito,65.0,RegiÃ³n Metropolitana,Centro
50229,1008,2024-11-09,Moda,2,186826.3,0.05,App,354969.97,Sofía González,23.0,Temuco,2024-12-31,Tecnología,645729.0,temuco,Plata,Facebook,Transferencia,62.0,RegiÃ³n de La AraucanÃ­a,Sur
50230,1279,2024-02-13,Tecnología,1,94902.64,0.1,Marketplace,85412.38,Catalina González,62.0,Rancagua,2022-06-25,Moda,968216.0,rancagua,Plata,Instagram,Tarjeta crédito,45.0,RegiÃ³n de O'Higgins,Centro
50231,1023,2024-12-07,Deportes,5,130363.38,0.05,App,619226.06,Valentina Díaz,53.0,santiago,2023-05-06,Libros,382581.0,santiago,Bronce,Orgánico,PayPal,88.0,RegiÃ³n Metropolitana,Centro
50232,1263,2024-07-06,Libros,1,12432.79,0.0,App,12432.79,Matías López,52.0,Puerto Montt,2024-10-02,Deportes,954251.0,puerto montt,Premium,Orgánico,Tarjeta crédito,,RegiÃ³n de Los Lagos,Sur
50233,1296,2024-12-24,Deportes,3,38925.8,0.0,App,116777.4,Diego Martínez,49.0,Antofagasta,2024-02-22,Libros,933572.0,antofagasta,Bronce,Referido,Tarjeta crédito,67.0,RegiÃ³n de Antofagasta,Norte
50234,1288,2024-03-09,Deportes,3,136297.98,0.1,App,368004.55,Valentina Rojas,,Antofagasta,2022-06-11,Moda,826286.0,antofagasta,Bronce,Referido,Transferencia,,RegiÃ³n de Antofagasta,Norte
50235,1084,2024-08-10,Tecnología,5,230923.45,0.15,App,981424.66,Matías Torres,59.0,La Serena,2022-01-30,Deportes,751245.0,la serena,Oro,Referido,Tarjeta crédito,66.0,RegiÃ³n de Coquimbo,Norte
50236,1213,2024-02-03,Hogar,2,83576.14,0.05,App,158794.67,Juan Morales,64.0,Puerto Montt,2023-01-30,Hogar,641985.0,puerto montt,Oro,Facebook,PayPal,72.0,RegiÃ³n de Los Lagos,Sur
50237,1016,2024-10-08,Tecnología,4,105624.22,0.1,Web,380247.19,Tomás Sepúlveda,52.0,Puerto Montt,2022-01-23,Deportes,760815.0,puerto montt,Oro,Google Ads,Tarjeta crédito,74.0,RegiÃ³n de Los Lagos,Sur
50238,1192,2024-10-26,Libros,2,177904.88,0.0,App,355809.76,Benjamín Fuentes,64.0,Rancagua,2023-08-14,Deportes,300000.0,rancagua,Bronce,Orgánico,Transferencia,48.0,RegiÃ³n de O'Higgins,Centro
