id_transaccion,id_cliente,fecha_transaccion,categoria_producto,cantidad,precio_unitario,descuento_pct,canal_venta,monto_compra,nombre,edad,ciudad,fecha_registro,categoria_favorita,ingreso_estimado
50761,1084,2024-08-23,Belleza,5,215094.44,0.2,App,860377.76,Matías Torres,59.0,La Serena,2022-01-30,Deportes,751245.0
50762,1024,2024-09-03,Hogar,4,176891.19,0.0,Marketplace,707564.76,María Díaz,50.0,Rancagua,2022-01-25,Deportes,935175.0
50763,1270,2024-10-21,Libros,4,32312.53,0.0,Web,129250.12,Benjamín López,42.0,Rancagua,2023-06-16,Moda,479034.0
50764,1153,2024-03-01,Hogar,4,173506.6,0.15,Marketplace,589922.44,María López,22.0,Antofagasta,2022-09-28,Hogar,845337.0
50765,1077,2024-09-06,Belleza,4,105715.32,0.15,Marketplace,359432.09,Tomás Muñoz,25.0,Rancagua,2023-04-15,Moda,1128391.0
50766,1208,2024-03-26,Deportes,5,44782.85,0.15,App,190327.11,Catalina Hernández,69.0,Concepción,2022-01-15,Libros,963387.0
50767,1143,2024-01-18,Hogar,3,160832.96,0.05,Marketplace,458373.94,María Martínez,39.0,La Serena,2022-02-09,Tecnología,849731.0
50768,1024,2024-04-01,Belleza,1,51148.31,0.0,App,51148.31,María Díaz,50.0,Rancagua,2022-01-25,Deportes,935175.0
50769,1085,2024-12-14,Libros,1,125638.12,0.05,Web,119356.21,Juan Soto,36.0,Concepción,2024-02-03,Deportes,797878.0
50770,1092,2024-02-28,Moda,2,107453.4,0.0,App,214906.8,Camila Martínez,61.0,Puerto Montt,2024-04-17,Belleza,749609.0
50771,1263,2024-05-16,Belleza,4,119841.95,0.1,Web,431431.02,Matías López,52.0,Puerto Montt,2024-10-02,Deportes,954251.0
50772,1239,2024-07-09,Hogar,3,52596.59,0.05,App,149900.28,Camila Sepúlveda,33.0,Puerto Montt,2024-10-23,Deportes,989563.0
50773,1287,2024-06-10,Hogar,2,102792.17,0.1,App,185025.91,María González,63.0,,2023-04-13,Moda,762715.0
50774,1283,2024-10-24,Tecnología,4,197204.8,,Marketplace,788819.2,Fernanda Martínez,59.0,Valparaíso,2023-02-22,Libros,820956.0
50775,1178,2024-05-07,Libros,4,71982.92,0.15,Web,244741.93,Javiera Sepúlveda,38.0,Antofagasta,2024-01-20,Moda,972526.0
50776,1162,2024-06-15,Moda,5,32923.19,0.1,Marketplace,148154.36,Tomás Pérez,68.0,Concepción,2023-10-13,Libros,719868.0
50777,1106,2024-01-01,Moda,4,64405.17,0.2,App,206096.54,Sofía Morales,25.0,Antofagasta,2023-11-26,Belleza,825222.0
50778,1126,2024-09-15,Moda,5,80686.54,0.05,App,383261.06,Antonia Muñoz,22.0,Antofagasta,2023-01-11,Belleza,764214.0
50779,1218,2024-03-25,Tecnología,5,309220.3,0.0,App,2473762.4,Pedro Fuentes,46.0,Valparaíso,2022-12-18,Deportes,998991.0
50780,1080,2024-06-05,Belleza,2,76835.14,0.0,Marketplace,153670.28,María Silva,29.0,Antofagasta,2023-03-13,Moda,815919.0
50781,1287,2024-06-19,Tecnología,5,91229.16,0.2,Marketplace,364916.64,María González,63.0,,2023-04-13,Moda,762715.0
50782,1273,2024-04-14,Hogar,3,191382.9,0.05,Web,545441.26,Juan Torres,18.0,Puerto Montt,2022-11-14,Deportes,1161524.0
50783,1037,2024-02-20,Libros,5,210553.36,0.0,Web,1052766.8,Javiera Sepúlveda,64.0,Concepción,2022-04-08,Deportes,1344679.0
50784,1157,2024-06-25,Libros,5,46546.31,0.1,App,209458.4,Camila Soto,18.0,Puerto Montt,2022-01-04,Deportes,835644.0
50785,1259,2024-03-19,Libros,1,138415.51,0.05,Marketplace,131494.73,María Rodríguez,46.0,Valparaíso,2023-04-08,Deportes,1355670.0
50786,1253,2024-05-31,Tecnología,5,179271.83,0.05,Marketplace,851541.19,Tomás Morales,59.0,Santiago,2024-01-19,Moda,793757.0
50787,1122,2024-05-02,Libros,1,88571.57,0.1,Marketplace,79714.41,Valentina Silva,41.0,Antofagasta,2024-08-11,Tecnología,983142.0
50788,1077,2024-02-08,Tecnología,5,82918.98,0.1,App,373135.41,Tomás Muñoz,25.0,Rancagua,2023-04-15,Moda,1128391.0
50789,1137,2024-12-26,Tecnología,4,111353.7,0.15,Marketplace,378602.58,Javiera Sepúlveda,35.0,Valparaíso ,2023-08-25,Moda,592799.0
50790,1288,2024-03-20,Tecnología,5,89798.02,0.2,App,359192.08,Valentina Rojas,,Antofagasta,2022-06-11,Moda,826286.0
50791,1095,2024-09-17,Moda,2,6922.7,0.05,Web,13153.13,Diego López,66.0,Santiago,2022-06-02,Belleza,1229317.0
50792,1186,2024-03-13,Hogar,5,99254.18,0.2,Marketplace,397016.72,Antonia Rodríguez,22.0,Temuco,2023-10-21,Moda,1144053.0
50793,1249,2024-04-22,Moda,2,101621.75,0.05,App,193081.32,Camila Díaz,66.0,Valparaíso,2023-04-28,Moda,1174207.0
50794,1090,2024-06-11,Tecnología,4,111143.19,0.15,Web,377886.85,Diego González,60.0,Concepción,2023-08-04,Libros,805526.0
50795,1068,2024-07-12,Deportes,1,74309.13,0.05,App,70593.67,Benjamín Hernández,56.0,Concepción,2024-02-04,Belleza,1158712.0
50796,1191,2024-01-06,Libros,2,212956.87,0.0,Marketplace,425913.74,Sofía Díaz,35.0,Antofagasta,2022-05-04,Moda,612677.0
50797,1180,2024-11-18,Hogar,4,241519.23,0.2,Marketplace,772861.54,Pedro Martínez,57.0,Temuco,2022-03-27,Tecnología,1278579.0
50798,1100,2024-05-18,Tecnología,3,49136.63,0.05,Web,140039.4,Benjamín González,33.0,Valparaíso,2024-09-24,Moda,676564.0
50799,1224,2024-11-01,Hogar,1,129179.04,0.2,App,103343.23,Juan Hernández,62.0,Puerto Montt,2023-04-23,Deportes,1018051.0
50800,1036,2024-05-24,Hogar,2,181675.77,0.05,web,345183.96,Fernanda Soto,25.0,Temuco,2023-07-15,Moda,947913.0
50801,1238,2024-02-11,Libros,3,172597.57,0.2,Web,414234.17,Valentina Fuentes,,Rancagua,2022-08-01,Belleza,714407.0
50802,1002,2024-01-08,Tecnología,5,135511.77,0.05,App,643680.91,Juan Contreras,33.0,Santiago,2024-04-09,Belleza,850503.0
50803,1193,2024-01-12,Libros,2,44320.72,0.15,Marketplace,75345.22,Javiera Sepúlveda,27.0,Concepción,2023-10-22,Tecnología,500059.0
50804,1152,2024-03-30,Belleza,3,97013.19,0.2,Web,232831.66,Valentina Rodríguez,28.0,Temuco,2023-10-15,Libros,798818.0
50805,1148,2024-12-17,Moda,4,72014.35,0.05,App,273654.53,Tomás Soto,61.0,,2024-01-18,Libros,452063.0
50806,1123,2024-02-13,Hogar,4,75946.1,0.2,Web,243027.52,Matías Silva,52.0,santiago,2022-10-12,Tecnología,879069.0
50807,1198,2024-10-25,Moda,3,238386.53,0.0,Web,715159.59,Vicente Soto,51.0,Antofagasta,2023-01-30,Deportes,756587.0
50808,1034,2024-01-20,Tecnología,1,208570.87,0.1,Marketplace,187713.78,Pedro Contreras,62.0,Puerto Montt,2022-04-16,Hogar,512934.0
50809,1291,2024-11-19,Deportes,5,233076.11,0.1,Web,1048842.49,Diego Fuentes,44.0,Santiago,2022-11-29,Moda,643662.0
50810,1146,2024-06-04,Deportes,2,149786.22,0.0,Web,299572.44,Valentina Rojas,55.0,Valparaíso,2022-09-10,Moda,995262.0
50811,1063,2024-01-07,Moda,3,159139.07,0.1,Marketplace,429675.49,Diego Rodríguez,19.0,Santiago,2024-09-28,Moda,851974.0
50812,1140,2024-12-29,Moda,4,228518.45,0.0,Web,914073.8,María Silva,60.0,Puerto Montt,2022-06-30,Belleza,714512.0
50813,1279,2024-09-25,Libros,2,122811.87,0.0,Marketplace,245623.74,Catalina González,62.0,Rancagua,2022-06-25,Moda,968216.0
50814,1058,2024-10-15,Deportes,2,167487.47,0.0,Marketplace,334974.94,María Contreras,51.0,Temuco,2023-04-15,Moda,903377.0
50815,1150,2024-08-18,Belleza,1,218882.87,0.05,App,207938.73,María Díaz,36.0,Concepción,2022-04-16,Libros,1326116.0
50816,1169,2024-12-22,Moda,5,98327.5,0.05,App,467055.62,Camila Martínez,46.0,La Serena,2023-08-06,Libros,1426539.0
50817,1085,2024-05-11,Libros,3,159949.14,0.05,App,455855.05,Juan Soto,36.0,Concepción,2024-02-03,Deportes,797878.0
50818,1016,2024-10-22,Moda,5,35469.54,0.1,Marketplace,159612.93,Tomás Sepúlveda,52.0,Puerto Montt,2022-01-23,Deportes,760815.0
50819,1212,2024-02-27,Belleza,3,141778.97,0.05,Marketplace,404070.06,Daniela Soto,35.0,Antofagasta,2024-09-08,Moda,400040.0
50820,1124,2024-01-06,Hogar,1,222248.17,0.05,Web,211135.76,Benjamín López,46.0,Rancagua,2023-11-07,Libros,661684.0
50821,1088,2024-01-19,Deportes,2,54969.87,0.15,Web,93448.78,Daniela López,66.0,Rancagua,2023-07-07,HOGAR,651774.0
50822,1287,2024-01-26,Libros,5,211292.45,0.1,App,950816.02,María González,63.0,,2023-04-13,Moda,762715.0
50823,1296,2024-02-25,Libros,2,153103.54,0.05,App,290896.73,Diego Martínez,49.0,Antofagasta,2024-02-22,Libros,933572.0
50824,1235,2024-07-18,Deportes,1,109880.38,0.2,Marketplace,87904.3,Daniela Díaz,23.0,La Serena,2022-09-24,Belleza,432644.0
50825,1206,2024-07-03,Moda,3,26841.82,0.1,Marketplace,72472.91,Pedro Torres,26.0,Santiago,2024-11-23,Tecnología,683208.0
50826,1116,2024-02-26,Libros,4,5907.26,0.05,App,22447.59,María Torres,36.0,CONCEPCIÓN,2023-02-03,Libros,778801.0
50827,1229,2024-08-21,Deportes,5,215694.72,0.05,App,1024549.92,María González,25.0,Concepción,2024-09-02,Belleza,794542.0
50828,1278,2024-04-02,Hogar,4,132609.63,0.05,App,503916.59,Matías Hernández,62.0,Concepción,2024-12-27,Belleza,1412123.0
50829,1299,2024-01-11,Libros,1,55619.66,0.05,App,52838.68,Valentina Morales,31.0,Valparaíso,2023-01-31,Hogar,300000.0
50830,1202,2024-11-29,Belleza,4,74227.84,0.15,App,252374.66,Antonia Morales,60.0,Concepción,2022-02-02,Belleza,756005.0
50831,1049,2024-09-05,Moda,5,62590.69,0.1,Web,281658.11,Daniela Hernández,42.0,Valparaíso,2024-04-15,moda ,981227.0
50832,1093,2024-02-14,Hogar,4,226278.06,0.05,App,859856.63,Juan Pérez,36.0,Concepción,2023-06-11,Moda,1178187.0
50833,1283,2024-04-23,Hogar,2,243608.93,0.0,Marketplace,487217.86,Fernanda Martínez,59.0,Valparaíso,2023-02-22,Libros,820956.0
50834,1010,2024-02-27,Belleza,2,214516.32,0.0,App,429032.64,Javiera Morales,58.0,Temuco,2023-02-20,Libros,1043161.0
50835,1041,2024-08-02,Belleza,3,110647.23,0.05,App,315344.61,Sofía Martínez,66.0,Temuco,2022-05-04,Tecnología,664374.0
50836,1135,2024-05-26,Moda,2,83077.16,0.05,Web,157846.6,Benjamín Martínez,29.0,Valparaíso,2024-03-28,Deportes,1082782.0
50837,1224,2024-03-28,Belleza,4,124102.44,0.1,Web,446768.78,Juan Hernández,62.0,Puerto Montt,2023-04-23,Deportes,1018051.0
50838,1291,2024-01-16,Hogar,3,37681.63,0.0,Marketplace,113044.89,Diego Fuentes,44.0,Santiago,2022-11-29,Moda,643662.0
50839,1274,2024-12-12,Belleza,2,60085.42,0.0,Marketplace,120170.84,Diego Hernández,24.0,Concepción,2022-02-15,Libros,646707.0
50840,1046,2024-06-18,Tecnología,5,138265.28,0.1,Marketplace,622193.76,Sofía Fuentes,59.0,Temuco,2022-05-10,Belleza,907150.0
50841,1161,2024-09-10,Moda,3,42483.09,0.2,App,101959.42,Vicente Torres,45.0,Antofagasta,2023-01-20,Moda,1276579.0
50842,1014,2024-10-08,Belleza,1,20122.96,0.1,Web,18110.66,Diego Fuentes,56.0,Puerto Montt,2022-11-19,Belleza,871419.0
50843,1137,2024-07-19,Deportes,5,185601.42,0.05,App,881606.74,Javiera Sepúlveda,35.0,Valparaíso ,2023-08-25,Moda,592799.0
50844,1013,2024-03-14,Libros,4,90906.5,0.05,Web,345444.7,Daniela Muñoz,35.0,Temuco,2024-01-27,Belleza,824775.0
50845,1240,2024-08-21,Deportes,3,244978.09,0.0,Web,734934.27,Antonia Fuentes,60.0,Valparaíso,2022-09-24,Belleza,1130335.0
50846,1294,2024-04-15,Deportes,5,149732.0,0.15,Web,636361.0,Diego Martínez,,Santiago,2024-11-13,Libros,855625.0
50847,1200,2024-09-27,Libros,4,117908.16,0.05,App,448051.01,Sofía Fuentes,28.0,Rancagua,2024-08-14,Libros,656135.0
50848,1149,2024-05-20,Tecnología,4,116653.56,0.0,App,466614.24,Tomás Torres,26.0,Santiago,2024-05-07,Belleza,808063.0
50849,1140,2024-08-03,Libros,1,103761.47,0.05,App,98573.4,María Silva,60.0,Puerto Montt,2022-06-30,Belleza,714512.0
50850,1273,2024-02-05,Belleza,1,110579.36,0.0,Web,110579.36,Juan Torres,18.0,Puerto Montt,2022-11-14,Deportes,1161524.0
50851,1101,2024-12-29,Deportes,4,238630.74,0.0,Web,954522.96,Pedro Hernández,,Antofagasta,2024-10-03,Libros,655427.0
50852,1034,2024-06-30,Moda,1,218662.09,0.1,App,196795.88,Pedro Contreras,62.0,Puerto Montt,2022-04-16,Hogar,512934.0
50853,1281,2024-02-27,Moda,1,104096.13,0.0,Marketplace,104096.13,Sofía Morales,35.0,Valparaíso,2022-11-17,Libros,972902.0
50854,1182,2024-11-20,Libros,3,158476.25,0.05,App,451657.31,Camila Fuentes,20.0,Valparaíso,2023-01-21,Belleza,920565.0
50855,1233,2024-09-24,Hogar,2,215445.69,0.05,Web,409346.81,Catalina Fuentes,52.0,Valparaíso,2022-03-02,Deportes,961934.0
50856,1170,2024-10-20,Deportes,2,176045.83,0.0,App,352091.66,Valentina Sepúlveda,53.0,Rancagua,2023-11-11,Tecnología,1009803.0
50857,1034,2024-11-30,Belleza,2,160237.11,0.05,App,304450.51,Pedro Contreras,62.0,Puerto Montt,2022-04-16,Hogar,512934.0
50858,1237,2024-04-14,Moda,5,223148.02,0.0,Marketplace,1115740.1,María Sepúlveda,56.0,Antofagasta,2022-01-12,Hogar,730389.0
50859,1102,2024-07-05,Tecnología,2,166980.0,0.0,Web,333960.0,Sofía Muñoz,69.0,Rancagua,2022-02-17,Deportes,787734.0
50860,1065,2024-12-01,Tecnología,4,237101.88,0.05,App,900987.14,Javiera Díaz,58.0,Santiago,2024-03-08,Tecnología,1396378.0
50861,1030,2024-08-16,Libros,1,212478.09,0.15,Marketplace,180606.38,Daniela Rojas,62.0,Valparaíso,2024-05-17,Deportes,910769.0
50862,1133,2024-09-18,Tecnología,2,129384.37,0.05,App,245830.3,Pedro Martínez,52.0,Puerto Montt,2024-07-18,moda ,1345570.0
50863,1138,2024-09-28,Tecnología,5,212139.75,0.05,App,1007663.81,Benjamín Torres,36.0,La Serena,2024-08-03,Belleza,1015709.0
50864,1183,2024-10-10,Belleza,3,181323.78,0.0,Marketplace,543971.34,Juan Hernández,24.0,Valparaíso,2022-12-15,Tecnología,871378.0
50865,1202,2024-06-26,Deportes,3,201900.3,0.0,Marketplace,605700.9,Antonia Morales,60.0,Concepción,2022-02-02,Belleza,756005.0
50866,1081,2024-08-07,Moda,5,73639.76,0.0,Web,368198.8,Camila Sepúlveda,27.0,Temuco,2024-07-31,Deportes,931968.0
50867,1130,2024-05-22,Moda,1,136692.6,0.15,Marketplace,116188.71,Catalina López,29.0,Antofagasta,2023-08-08,Deportes,886112.0
50868,1296,2024-06-26,Belleza,3,23996.76,0.15,Web,61191.74,Diego Martínez,49.0,Antofagasta,2024-02-22,Libros,933572.0
50869,1012,2024-01-25,Hogar,1,100529.66,0.15,App,85450.21,Tomás Pérez,31.0,Temuco,2024-11-03,Libros,300000.0
50870,1182,2024-08-26,Belleza,2,9964.68,0.0,Web,19929.36,Camila Fuentes,20.0,Valparaíso,2023-01-21,Belleza,920565.0
50871,1200,2024-04-12,Belleza,5,211336.77,0.2,App,845347.08,Sofía Fuentes,28.0,Rancagua,2024-08-14,Libros,656135.0
50872,1200,2024-02-12,Deportes,3,242368.04,0.0,Web,727104.12,Sofía Fuentes,28.0,Rancagua,2024-08-14,Libros,656135.0
50873,1146,2024-12-11,Belleza,1,152985.04,0.15,Marketplace,130037.28,Valentina Rojas,55.0,Valparaíso,2022-09-10,Moda,995262.0
50874,1128,2024-10-25,Hogar,4,166403.98,0.05,Web,632335.12,María Soto,26.0,Valparaíso,2023-06-03,Deportes,983237.0
50875,1203,2024-10-10,Deportes,3,86138.91,0.0,App,258416.73,Antonia Soto,28.0,Temuco,2023-08-22,Moda,459837.0
50876,1101,2024-05-03,Hogar,2,149913.33,0.15,Marketplace,254852.66,Pedro Hernández,,Antofagasta,2024-10-03,Libros,655427.0
50877,1061,2024-08-09,Deportes,1,75345.74,0.0,App,75345.74,María Sepúlveda,42.0,Antofagasta,2024-08-16,Belleza,400869.0
50878,1030,2024-01-27,Libros,4,137861.16,0.1,Marketplace,496300.18,Daniela Rojas,62.0,Valparaíso,2024-05-17,Deportes,910769.0
50879,1047,2024-03-18,Moda,4,117015.74,0.05,Marketplace,444659.81,Catalina Muñoz,57.0,Concepción,2024-01-09,Moda,835300.0
50880,1095,2024-05-10,Tecnología,2,30036.31,0.0,App,60072.62,Diego López,66.0,Santiago,2022-06-02,Belleza,1229317.0
50881,1270,2024-08-31,Libros,5,55194.28,0.0,Marketplace,275971.4,Benjamín López,42.0,Rancagua,2023-06-16,Moda,479034.0
50882,1054,2024-10-19,Tecnología,4,246395.9,0.1,App,887025.24,Diego Díaz,55.0,Antofagasta,2022-05-18,Deportes,747340.0
50883,1036,2024-11-27,Belleza,4,121631.22,0.05,Marketplace,462198.64,Fernanda Soto,25.0,Temuco,2023-07-15,Moda,947913.0
50884,1292,2024-07-07,Libros,3,208683.84,0.1,Marketplace,563446.37,Benjamín Sepúlveda,39.0,Santiago,2023-08-30,Tecnología,428255.0
50885,1230,2024-10-01,Hogar,4,210637.64,0.0,App,842550.56,Matías González,36.0,Rancagua,2024-12-10,Moda,842379.0
50886,1037,2024-10-02,Deportes,1,154280.83,,App,154280.83,Javiera Sepúlveda,64.0,Concepción,2022-04-08,Deportes,1344679.0
50887,1253,2024-07-29,Moda,3,175137.61,0.15,App,446600.91,Tomás Morales,59.0,Santiago,2024-01-19,Moda,793757.0
50888,1236,2024-05-06,Deportes,3,136207.48,0.15,App,347329.07,Juan Torres,69.0,Antofagasta,2022-08-19,Libros,465046.0
50889,1293,2024-03-14,Moda,4,205589.42,0.0,Web,822357.68,Pedro Sepúlveda,57.0,Puerto Montt,2024-12-17,tecnologia,1289199.0
50890,1222,2024-08-14,Moda,1,217797.32,0.05,Marketplace,206907.45,Vicente Rojas,44.0,Temuco,2022-12-06,Hogar,1224321.0
50891,1040,2024-03-02,Libros,4,47864.52,0.1,Web,172312.27,María Rojas,21.0,Concepción,2023-10-14,Moda,1162066.0
50892,1296,2024-09-19,Tecnología,3,71552.39,0.0,Web,214657.17,Diego Martínez,49.0,Antofagasta,2024-02-22,Libros,933572.0
50893,1115,2024-06-22,Tecnología,4,222502.73,0.0,App,890010.92,Valentina Hernández,35.0,Temuco,2024-10-06,Hogar,819816.0
50894,1275,2024-09-05,Moda,2,186071.65,0.15,App,316321.8,Valentina Rodríguez,46.0,Santiago,2023-07-26,Moda,1010844.0
50895,1103,2024-07-20,Belleza,5,226155.91,0.15,Web,961162.62,Pedro Soto,61.0,La Serena,2023-02-04,Belleza,730400.0
50896,1173,2024-03-23,Deportes,3,134449.03,0.0,Web,403347.09,Juan Rojas,67.0,Concepción,2024-06-14,Hogar,844909.0
50897,1087,2024-10-26,Deportes,4,100846.44,0.05,Marketplace,383216.47,Vicente López,27.0,La Serena,2022-08-15,Hogar,911575.0
50898,1187,2024-07-21,Hogar,2,44417.03,0.0,Web,88834.06,Sofía Contreras,50.0,Santiago,2022-08-08,Tecnología,1085456.0
50899,1120,2024-07-20,Deportes,2,190680.12,0.05,App,362292.23,Catalina Rojas,40.0,Antofagasta,2022-02-15,Moda,812331.0
50900,1074,2024-08-30,Moda,5,87161.84,0.1,Marketplace,392228.28,Sofía Torres,64.0,Santiago,2024-11-29,Moda,1020788.0
50901,1236,2024-11-11,Belleza,2,110035.63,0.05,App,209067.7,Juan Torres,69.0,Antofagasta,2022-08-19,Libros,465046.0
50902,1144,2024-01-04,Tecnología,2,177096.54,0.1,Web,318773.77,Juan Rojas,36.0,Valparaíso,2022-05-07,Tecnología,864615.0
50903,1165,2024-10-29,Hogar,4,225122.54,0.0,Web,900490.16,Fernanda Silva,,,2023-03-16,Libros,896255.0
50904,1055,2024-09-20,Moda,4,59569.47,0.05,App,226363.99,Antonia Contreras,66.0,Concepción,2023-02-15,Deportes,1143175.0
50905,1205,2024-01-11,tecnologia,2,195905.9,0.05,App,372221.21,Daniela Morales,31.0,Antofagasta,2023-02-24,Hogar,724899.0
50906,1068,2024-07-26,Deportes,2,242493.81,0.1,App,436488.86,Benjamín Hernández,56.0,Concepción,2024-02-04,Belleza,1158712.0
50907,1043,2024-12-12,Belleza,5,70399.79,0.0,Web,351998.95,Juan López,53.0,Puerto Montt,2022-08-01,Hogar,828432.0
50908,1256,2024-10-11,Tecnología,5,216889.6,0.15,Web,921780.8,Tomás López,49.0,Temuco,2023-04-14,Hogar,799798.0
50909,1280,2024-10-12,Moda,4,152809.98,0.05,Marketplace,580677.92,Diego Hernández,46.0,Santiago,2023-05-08,Hogar,999465.0
50910,1142,2024-11-09,Libros,4,174944.11,0.0,App,699776.44,María Soto,39.0,Temuco,2024-06-23,Deportes,862561.0
50911,1036,2024-10-21,Hogar,5,240855.29,0.05,Web,1144062.63,Fernanda Soto,25.0,Temuco,2023-07-15,Moda,947913.0
50912,1143,2024-12-29,Moda,3,151140.28,0.0,Marketplace,453420.84,María Martínez,39.0,La Serena,2022-02-09,Tecnología,849731.0
50913,1183,2024-05-01,Belleza,1,60163.55,0.15,App,51139.02,Juan Hernández,24.0,Valparaíso,2022-12-15,Tecnología,871378.0
50914,1030,2024-11-16,Tecnología,2,145931.45,0.0,Marketplace,291862.9,Daniela Rojas,62.0,Valparaíso,2024-05-17,Deportes,910769.0
50915,1123,2024-11-13,Deportes,1,131724.25,0.15,Marketplace,111965.61,Matías Silva,52.0,santiago,2022-10-12,Tecnología,879069.0
50916,1236,2024-06-16,Libros,1,121435.34,0.05,App,115363.57,Juan Torres,69.0,Antofagasta,2022-08-19,Libros,465046.0
50917,1237,2024-02-26,Belleza,4,16600.25,0.0,Web,66401.0,María Sepúlveda,56.0,Antofagasta,2022-01-12,Hogar,730389.0
50918,1087,2024-12-26,Moda,2,151321.6,0.2,Marketplace,242114.56,Vicente López,27.0,La Serena,2022-08-15,Hogar,911575.0
50919,1137,2024-04-19,Belleza,4,46922.99,0.15,Web,159538.17,Javiera Sepúlveda,35.0,Valparaíso ,2023-08-25,Moda,592799.0
50920,1060,2024-07-25,Hogar,2,9384.5,0.15,Marketplace,15953.65,Catalina Rojas,,Rancagua,2024-12-31,Hogar,549894.0
50921,1175,2024-05-04,Hogar,5,131320.97,0.1,App,590944.36,Benjamín González,37.0,La Serena,2024-10-11,Tecnología,400022.0
50922,1226,2024-10-07,Libros,1,48199.59,0.1,Web,43379.63,Valentina Muñoz,36.0,Santiago,2023-05-08,Moda,721566.0
50923,1111,2024-06-19,Libros,1,213357.19,0.0,Web,213357.19,Javiera Fuentes,42.0,La Serena,2023-08-03,Belleza,1441947.0
50924,1167,2024-05-20,Moda,4,146592.82,0.15,App,498415.59,Benjamín Soto,,Concepción,2023-02-12,Hogar,1094302.0
50925,1184,2024-02-03,Deportes,5,234589.25,0.0,Marketplace,1172946.25,Fernanda Rojas,47.0,La Serena,2023-07-01,Moda,754003.0
50926,1005,2024-07-16,Deportes,1,10809.81,0.1,Marketplace,9728.83,Camila Hernández,24.0,La Serena,2023-07-05,Belleza,696195.0
50927,1016,2024-04-21,Tecnología,1,184365.98,0.05,Web,175147.68,Tomás Sepúlveda,52.0,Puerto Montt,2022-01-23,Deportes,760815.0
50928,1177,2024-06-25,Moda,3,236409.5,0.1,Marketplace,638305.65,Matías Torres,25.0,Antofagasta,2023-11-20,Libros,907760.0
50929,1055,2024-12-30,Moda,2,55262.3,0.15,App,93945.91,Antonia Contreras,66.0,Concepción,2023-02-15,Deportes,1143175.0
50930,1210,2024-03-03,Moda,1,123770.86,0.1,Marketplace,111393.77,Catalina Muñoz,20.0,Rancagua,2023-05-28,Moda,541942.0
50931,1065,2024-12-15,Libros,3,216890.91,0.15,Web,553071.82,Javiera Díaz,58.0,Santiago,2024-03-08,Tecnología,1396378.0
50932,1192,2024-11-23,Hogar,2,213810.27,0.15,App,363477.46,Benjamín Fuentes,64.0,Rancagua,2023-08-14,Deportes,300000.0
50933,1002,2024-03-12,Deportes,2,237515.5,0.05,App,451279.45,Juan Contreras,33.0,Santiago,2024-04-09,Belleza,850503.0
50934,1066,2024-03-25,Hogar,1,74579.69,0.05,Marketplace,70850.71,Fernanda Soto,20.0,Antofagasta,2022-05-02,Belleza,914131.0
50935,1154,2024-12-14,Tecnología,3,24653.47,0.2,Marketplace,59168.33,Javiera Torres,59.0,Concepción,2024-03-29,Tecnología,613803.0
50936,1022,2024-02-18,Deportes,4,464597.5,0.15,Marketplace,2527410.4,Tomás Rodríguez,19.0,Antofagasta,2023-09-23,Hogar,1650407.0
50937,1064,2024-11-30,Deportes,5,16106.62,0.15,App,68453.14,Pedro Contreras,60.0,Antofagasta,2023-08-27,Deportes,675492.0
50938,1093,2024-08-24,Belleza,2,126193.65,0.0,App,252387.3,Juan Pérez,36.0,Concepción,2023-06-11,Moda,1178187.0
50939,1149,2024-05-24,Hogar,3,210576.93,0.0,App,631730.79,Tomás Torres,26.0,Santiago,2024-05-07,Belleza,808063.0
50940,1038,2024-12-04,Tecnología,2,241427.81,0.1,Web,434570.06,Camila Fuentes,66.0,Santiago,2023-09-20,Hogar,780254.0
50941,1077,2024-07-05,Belleza,3,76404.06,0.15,Marketplace,194830.35,Tomás Muñoz,25.0,Rancagua,2023-04-15,Moda,1128391.0
50942,1084,2024-09-23,Libros,1,85432.75,0.05,Web,81161.11,Matías Torres,59.0,La Serena,2022-01-30,Deportes,751245.0
50943,1134,2024-08-22,Deportes,1,217061.26,0.1,App,195355.13,Vicente Muñoz,55.0,Antofagasta,2022-07-09,Deportes,787557.0
50944,1264,2024-10-20,Hogar,2,6968.42,0.15,App,11846.31,Benjamín Pérez,23.0,Valparaíso,2023-05-21,Libros,438078.0
50945,1088,2024-02-25,Libros,5,121280.36,0.0,Marketplace,606401.8,Daniela López,66.0,Rancagua,2023-07-07,HOGAR,651774.0
50946,1022,2024-09-01,Libros,2,208083.75,0.1,Web,374550.75,Tomás Rodríguez,19.0,Antofagasta,2023-09-23,Hogar,1650407.0
50947,1299,2024-07-16,Belleza,1,54065.93,0.0,Marketplace,54065.93,Valentina Morales,31.0,Valparaíso,2023-01-31,Hogar,300000.0
50948,1122,2024-12-24,Deportes,1,164098.14,0.1,App,147688.33,Valentina Silva,41.0,Antofagasta,2024-08-11,Tecnología,983142.0
50949,1084,2024-05-26,Hogar,5,95993.33,0.05,Web,455968.32,Matías Torres,59.0,La Serena,2022-01-30,Deportes,751245.0
50950,1265,2024-08-05,Moda,3,181076.39,0.0,App,543229.17,Tomás González,64.0,Temuco,2023-06-15,Hogar,684846.0
50951,1155,2024-01-02,Deportes,1,194999.36,0.2,App,155999.49,Javiera Fuentes,57.0,Temuco,2024-09-08,Tecnología,708074.0
