id_transaccion,id_cliente,fecha_transaccion,fecha_registro,nombre,edad,grupo_edad,ciudad,region,macrozona,segmento_cliente,canal_adquisicion,canal_venta,categoria_producto,categoria_favorita,cantidad,precio_unitario,descuento_pct,monto_bruto,monto_descuento,monto_compra,ingreso_estimado,score_fidelizacion,nivel_fidelizacion,total_transacciones,gasto_total_cliente,ticket_promedio_cliente,cantidad_total_productos,descuento_promedio_cliente,score_fidelizacion_promedio,ciudad_normalizada,metodo_pago_preferido,outlier_precio_unitario_iqr,outlier_precio_unitario_zscore,outlier_monto_compra_iqr,outlier_monto_compra_zscore,antiguedad_cliente_dias,codigo_macrozona,compra_con_descuento,score_fidelizacion_norm,rango_monto_compra
50072,1092,2024-01-06,2024-04-17,Camila Martínez,61,60+,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Plata,Google Ads,Web,Tecnología,Belleza,5,9004.32,0.15,45021.6,6753.24,38268.36,749609.0,42,Baja,3,289384.22,96461.40666666666,9,0.049999999999999996,42.0,puerto montt,Tarjeta crédito,False,False,False,False,-102,3,Sí,0.0333333333333333,Bajo
50073,1104,2024-10-16,2023-08-10,Juan Rodríguez,45,45-59,Santiago,RegiÃ³n Metropolitana,Centro,Bronce,Orgánico,Web,Tecnología,Hogar,5,245006.4,0.0,1225032.0,0.0,1107260.74625,680194.0,84,Media,6,3088350.28625,514725.0477083333,18,0.049999999999999996,84.0,santiago,Tarjeta débito,False,False,True,False,433,2,No,0.7333333333333333,Muy alto
50074,1096,2024-06-18,2023-09-25,Antonia Sepúlveda,65,60+,Antofagasta,RegiÃ³n de Antofagasta,Norte,Plata,Instagram,App,Belleza,Tecnología,4,249560.96,0.15,998243.84,149736.576,848507.26,1274773.0,43,Baja,2,941252.67,470626.335,7,0.1,43.0,antofagasta,Tarjeta débito,False,False,False,False,267,1,Sí,0.05,Muy alto
50075,1294,2024-04-09,2024-11-13,Diego Martínez,44,30-44,Santiago,RegiÃ³n Metropolitana,Centro,Bronce,Orgánico,Web,Tecnología,Libros,4,208699.66,0.1,834798.64,83479.864,751318.78,855625.0,67,Media,6,2602462.58,433743.76333333337,23,0.08333333333333333,67.0,santiago,Tarjeta crédito,False,False,False,False,-218,2,Sí,0.45,Muy alto
50076,1211,2024-07-16,2023-08-08,Daniela González,33,30-44,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Plata,Orgánico,Marketplace,Belleza,Deportes,3,154704.94,0.0,464114.82,0.0,464114.82,753326.0,78,Media,5,1330337.44,266067.488,10,0.06999999999999999,78.0,temuco,Tarjeta crédito,False,False,False,False,343,3,No,0.6333333333333333,Alto
50077,1011,2024-06-09,2023-06-08,Pedro Contreras,29,18-29,Valparaíso,Sin información,Sin información,Plata,Instagram,App,Hogar,Deportes,4,120162.2,0.0,480648.8,0.0,456616.36,646982.0,71,Media,2,1166092.6600000001,583046.3300000001,7,0.0,71.0,valparaiso,Tarjeta débito,False,False,False,False,367,0,No,0.5166666666666667,Alto
50078,1133,2024-09-26,2024-07-18,Pedro Martínez,52,45-59,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Bronce,Orgánico,Marketplace,Libros,Moda,5,222178.56,0.05,1110892.8,55544.64000000001,1055348.16,1345570.0,90,Alta,8,2980862.1999999997,372607.77499999997,23,0.08125,90.0,puerto montt,Tarjeta crédito,False,False,False,False,70,3,Sí,0.8333333333333334,Muy alto
50079,1064,2024-08-05,2023-08-27,Pedro Contreras,60,60+,Antofagasta,RegiÃ³n de Antofagasta,Norte,Oro,Google Ads,Marketplace,Moda,Deportes,4,88310.09,0.05,353240.36,17662.018,335578.34,675492.0,84,Media,3,679530.99,226510.33,13,0.08333333333333333,84.0,antofagasta,Transferencia,False,False,False,False,344,1,Sí,0.7333333333333333,Alto
50080,1232,2024-05-11,2024-11-22,Javiera Hernández,47,45-59,Santiago,RegiÃ³n Metropolitana,Centro,Plata,Google Ads,App,Belleza,Tecnología,1,166312.33,0.0,166312.33,0.0,166312.33,607014.0,91,Alta,4,1896338.3499999999,474084.58749999997,11,0.0625,91.0,santiago,PayPal,False,False,False,False,-195,2,No,0.85,Medio
50081,1236,2024-01-17,2022-08-19,Juan Torres,69,60+,Antofagasta,RegiÃ³n de Antofagasta,Norte,Bronce,Instagram,Web,Belleza,Libros,5,149930.87,0.05,749654.35,37482.7175,712171.63,465046.0,82,Media,9,3278711.87,364301.3188888889,27,0.044444444444444446,82.0,antofagasta,Transferencia,False,False,False,False,516,1,Sí,0.7,Muy alto
50082,1208,2024-12-03,2022-01-15,Catalina Hernández,69,60+,Concepción,Sin información,Sin información,Oro,Referido,App,Tecnología,Libros,4,56836.94,0.05,227347.76,11367.388,215980.37,963387.0,92,Alta,8,1662980.23,207872.52875,21,0.075,92.0,concepcion,Transferencia,False,False,False,False,1053,0,Sí,0.8666666666666667,Medio
50083,1066,2024-01-20,2022-05-02,Fernanda Soto,20,18-29,Antofagasta,RegiÃ³n de Antofagasta,Norte,Premium,Orgánico,Web,Tecnología,Belleza,1,35063.48,0.0,35063.48,0.0,35063.48,914131.0,84,Media,4,277513.62,69378.405,6,0.0125,84.0,antofagasta,Tarjeta crédito,False,False,False,False,628,1,No,0.7333333333333333,Bajo
50084,1010,2024-10-10,2023-02-20,Javiera Morales,58,45-59,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Oro,Facebook,Marketplace,Deportes,Libros,2,135604.98,0.0,271209.96,0.0,271209.96,1043161.0,92,Alta,4,1245557.8599999999,311389.46499999997,10,0.037500000000000006,92.0,temuco,Transferencia,False,False,False,False,598,3,No,0.8666666666666667,Medio
50085,1155,2024-12-12,2024-09-08,Javiera Fuentes,57,45-59,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Oro,Facebook,Web,Libros,Tecnología,1,100341.01,0.1,100341.01,10034.101,90306.91,708074.0,65,Media,6,2314700.14,385783.3566666667,18,0.10000000000000002,65.0,temuco,PayPal,False,False,False,False,95,3,Sí,0.4166666666666667,Bajo
50086,1186,2024-03-15,2023-10-21,Antonia Rodríguez,22,18-29,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Bronce,Instagram,Marketplace,Deportes,Moda,3,92632.72,0.1,277898.16000000003,27789.81600000001,250108.34,1144053.0,85,Alta,6,2135572.71,355928.785,21,0.125,85.0,temuco,Tarjeta débito,False,False,False,False,146,3,Sí,0.75,Medio
50087,1197,2024-11-30,2023-07-19,Benjamín Martínez,38,30-44,La Serena,RegiÃ³n de Coquimbo,Norte,Premium,Instagram,Marketplace,Tecnología,Moda,5,32980.88,0.05,164904.4,8245.22,156659.18,634631.0,76,Media,6,2373921.49,395653.5816666667,23,0.08333333333333333,76.0,la serena,Tarjeta crédito,False,False,False,False,500,1,Sí,0.6,Medio
50088,1259,2024-06-06,2023-04-08,María Rodríguez,46,45-59,Valparaíso,Sin información,Sin información,Oro,Facebook,App,Moda,Deportes,3,116094.44,0.05,348283.32,17414.166,330869.15,1355670.0,73,Media,2,462363.88,231181.94,4,0.05,73.0,valparaiso,Tarjeta crédito,False,False,False,False,425,0,Sí,0.55,Alto
50089,1031,2024-09-02,2023-02-24,Diego Hernández,19,18-29,Antofagasta,RegiÃ³n de Antofagasta,Norte,Plata,Google Ads,Web,Tecnología,Belleza,1,121733.52,0.1,121733.52,12173.352,109560.17,1018565.0,49,Baja,4,1583847.4500000002,395961.86250000005,10,0.125,49.0,antofagasta,Tarjeta débito,False,False,False,False,556,1,Sí,0.15,Bajo
50090,1201,2024-11-13,2024-12-20,Benjamín González,69,60+,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Oro,Referido,Web,Belleza,Moda,2,246825.92,0.15,493651.84,74047.776,419604.06,911853.0,59,Baja,1,419604.06,419604.06,2,0.15,59.0,temuco,PayPal,False,False,False,False,-37,3,Sí,0.3166666666666666,Alto
50091,1178,2024-06-22,2024-01-20,Javiera Sepúlveda,38,30-44,Antofagasta,RegiÃ³n de Antofagasta,Norte,Premium,Google Ads,Marketplace,Deportes,Moda,4,35543.56,0.0,142174.24,0.0,142174.24,972526.0,83,Media,3,680369.9299999999,226789.97666666665,11,0.049999999999999996,83.0,antofagasta,Tarjeta crédito,False,False,False,False,154,1,No,0.7166666666666667,Medio
50092,1041,2024-04-25,2022-05-04,Sofía Martínez,66,60+,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Premium,Instagram,Web,Belleza,Tecnología,4,201222.35,0.1,804889.4,80488.94,724400.46,664374.0,85,Alta,5,2636992.21625,527398.44325,16,0.08,85.0,temuco,Tarjeta débito,False,False,False,False,722,3,Sí,0.75,Muy alto
50093,1213,2024-12-29,2023-01-30,Juan Morales,64,60+,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Oro,Facebook,App,Moda,Hogar,5,191368.22,0.05,956841.1,47842.055,908999.04,641985.0,72,Media,9,3761859.27,417984.36333333334,31,0.07777777777777778,72.0,puerto montt,PayPal,False,False,False,False,699,3,Sí,0.5333333333333333,Muy alto
50094,1075,2024-05-25,2024-02-10,Daniela Soto,29,18-29,Antofagasta,RegiÃ³n de Antofagasta,Norte,Premium,Orgánico,App,Deportes,Deportes,2,106471.39,0.15,212942.78,31941.417,181001.36,930622.0,83,Media,4,925490.6499999999,231372.66249999998,9,0.05,83.0,antofagasta,Transferencia,False,False,False,False,105,1,Sí,0.7166666666666667,Medio
50095,1123,2024-12-18,2022-10-12,Matías Silva,52,45-59,Santiago,RegiÃ³n Metropolitana,Centro,Premium,Orgánico,Marketplace,Deportes,Tecnología,1,208752.99,0.05,208752.99,10437.6495,198315.34,879069.0,100,Alta,5,812055.51,162411.102,8,0.09,100.0,santiago,PayPal,False,False,False,False,798,2,Sí,1.0,Medio
50096,1207,2024-08-26,2022-09-19,Valentina Torres,19,18-29,Valparaíso,Sin información,Sin información,Plata,Orgánico,Web,Libros,Belleza,1,84856.45,0.0,84856.45,0.0,84856.45,961896.0,81,Media,3,930870.6000000001,310290.2,6,0.08333333333333333,81.0,valparaiso,Tarjeta débito,False,False,False,False,707,0,No,0.6833333333333333,Bajo
50097,1014,2024-09-25,2022-11-19,Diego Fuentes,56,45-59,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Premium,Instagram,App,Libros,Belleza,2,242741.22,0.05,485482.44,24274.122000000003,461208.32,871419.0,100,Alta,4,1178155.85,294538.9625,10,0.0625,100.0,puerto montt,Transferencia,False,False,False,False,676,3,Sí,1.0,Alto
50098,1018,2024-11-22,2023-12-01,Daniela Rodríguez,32,30-44,La Serena,RegiÃ³n de Coquimbo,Norte,Premium,Google Ads,App,Moda,Moda,1,82468.99,0.15,82468.99,12370.3485,70098.64,881616.0,62,Baja,4,1046693.72,261673.43,7,0.0375,62.0,la serena,PayPal,False,False,False,False,357,1,Sí,0.3666666666666666,Bajo
50099,1255,2024-12-09,2023-11-09,Matías Torres,26,18-29,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Plata,Referido,Marketplace,Libros,Belleza,4,125744.9,0.0,502979.6,0.0,502979.6,542666.0,88,Alta,9,2027919.0899999999,225324.34333333332,19,0.05555555555555555,88.0,puerto montt,Tarjeta crédito,False,False,False,False,396,3,No,0.8,Alto
50100,1249,2024-05-21,2023-04-28,Camila Díaz,66,60+,Valparaíso,Sin información,Sin información,Plata,Orgánico,Web,Belleza,Moda,3,60387.88,0.2,181163.64,36232.728,144930.91,1174207.0,98,Alta,7,2588524.72,369789.24571428576,22,0.1142857142857143,98.0,valparaiso,Transferencia,False,False,False,False,389,0,Sí,0.9666666666666668,Medio
50101,1037,2024-08-07,2022-04-08,Javiera Sepúlveda,64,60+,Concepción,Sin información,Sin información,Premium,Orgánico,Web,Belleza,Deportes,3,219584.0,0.05,658752.0,32937.6,625814.4,1344679.0,77,Media,5,2537521.12,507504.22400000005,13,0.030000000000000006,77.0,concepcion,PayPal,False,False,False,False,852,0,Sí,0.6166666666666667,Muy alto
50102,1242,2024-06-06,2023-11-20,Vicente González,29,18-29,Antofagasta,RegiÃ³n de Antofagasta,Norte,Bronce,Google Ads,Web,Deportes,Tecnología,4,80090.16,0.0,320360.64,0.0,320360.64,728234.0,81,Media,5,2225890.65,445178.13,16,0.02,81.0,antofagasta,Tarjeta débito,False,False,False,False,199,1,No,0.6833333333333333,Alto
50103,1057,2024-07-11,2023-10-06,Tomás Hernández,40,30-44,La Serena,RegiÃ³n de Coquimbo,Norte,Plata,Instagram,Web,Moda,Tecnología,2,84140.99,0.0,168281.98,0.0,168281.98,569729.0,62,Baja,6,2046335.8962500002,341055.98270833335,15,0.03333333333333333,62.0,la serena,Tarjeta crédito,False,False,False,False,279,1,No,0.3666666666666666,Medio
50104,1021,2024-11-21,2024-10-20,Vicente López,50,45-59,Santiago,RegiÃ³n Metropolitana,Centro,Bronce,Google Ads,Marketplace,Libros,Libros,2,152675.82,0.1,305351.64,30535.164000000004,274816.48,606402.0,59,Baja,5,2333170.48,466634.096,18,0.08,59.0,santiago,Transferencia,False,False,False,False,32,2,Sí,0.3166666666666666,Medio
50105,1252,2024-11-03,2024-02-24,Matías Díaz,69,60+,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Premium,Instagram,Web,Moda,Libros,2,91112.41,0.0,182224.82,0.0,182224.82,1039644.0,60,Baja,6,1964976.36,327496.06,13,0.049999999999999996,60.0,temuco,Tarjeta crédito,False,False,False,False,253,3,No,0.3333333333333333,Medio
50106,1157,2024-12-05,2022-01-04,Camila Soto,18,18-29,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Bronce,Instagram,Marketplace,Tecnología,Deportes,5,124082.95,0.05,620414.75,31020.737500000003,589394.01,835644.0,97,Alta,10,4106617.19,410661.719,36,0.10500000000000001,97.0,puerto montt,Tarjeta crédito,False,False,False,False,1066,3,Sí,0.95,Muy alto
50107,1061,2024-04-11,2024-08-16,María Sepúlveda,42,30-44,Antofagasta,RegiÃ³n de Antofagasta,Norte,Bronce,Google Ads,Web,Libros,Belleza,1,207066.05,0.0,207066.05,0.0,207066.05,400869.0,70,Media,8,1631670.25,203958.78125,15,0.043750000000000004,70.0,antofagasta,PayPal,False,False,False,False,-127,1,No,0.5,Medio
50108,1234,2024-04-08,2023-10-26,Juan Hernández,56,45-59,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Bronce,Instagram,Marketplace,Deportes,Moda,3,75557.86,0.1,226673.58,22667.358000000004,204006.22,880253.0,87,Alta,2,286749.93,143374.965,7,0.15000000000000002,87.0,temuco,PayPal,False,False,False,False,165,3,Sí,0.7833333333333333,Medio
50109,1217,2024-10-21,2022-09-27,Pedro Rodríguez,39,30-44,Valparaíso,Sin información,Sin información,Plata,Facebook,Marketplace,Belleza,Moda,2,7064.48,0.05,14128.96,706.448,13422.51,489906.0,93,Alta,4,1417071.29,354267.8225,15,0.037500000000000006,93.0,valparaiso,Transferencia,False,False,False,False,755,0,Sí,0.8833333333333333,Bajo
50110,1170,2024-10-11,2023-11-11,Valentina Sepúlveda,53,45-59,Rancagua,RegiÃ³n de O'Higgins,Centro,Premium,Google Ads,App,Moda,Tecnología,3,129875.42,0.15,389626.26,58443.939,331182.32,1009803.0,50,Baja,6,2691536.09,448589.3483333333,20,0.05833333333333333,50.0,rancagua,Transferencia,False,False,False,False,335,2,Sí,0.1666666666666666,Alto
50111,1080,2024-04-01,2023-03-13,María Silva,29,18-29,Antofagasta,RegiÃ³n de Antofagasta,Norte,Bronce,Facebook,Web,Hogar,Moda,5,90527.27,0.1,452636.35,45263.63500000001,407372.72,815919.0,85,Alta,6,2327916.3200000003,387986.0533333334,20,0.11666666666666668,85.0,antofagasta,Tarjeta crédito,False,False,False,False,385,1,Sí,0.75,Alto
50112,1052,2024-05-07,2024-08-21,Valentina Contreras,20,18-29,Concepción,Sin información,Sin información,Premium,Referido,App,Hogar,Belleza,1,174045.94,0.1,174045.94,17404.594,156641.35,961551.0,60,Baja,6,3184371.08,530728.5133333333,21,0.09999999999999999,60.0,concepcion,Transferencia,False,False,False,False,-106,0,Sí,0.3333333333333333,Medio
50113,1054,2024-03-18,2022-05-18,Diego Díaz,55,45-59,Antofagasta,RegiÃ³n de Antofagasta,Norte,Bronce,Orgánico,App,Tecnología,Deportes,1,96279.01,0.0,96279.01,0.0,96279.01,747340.0,55,Baja,5,2471994.9699999997,494398.99399999995,13,0.06,55.0,antofagasta,Tarjeta débito,False,False,False,False,670,1,No,0.25,Bajo
50114,1171,2024-07-19,2024-11-01,Benjamín Fuentes,44,30-44,Valparaíso,Sin información,Sin información,Plata,Referido,Marketplace,Moda,Libros,4,134023.84,0.05,536095.36,26804.768,509290.59,1146286.0,57,Baja,3,2095830.79,698610.2633333333,13,0.03333333333333333,57.0,valparaiso,Tarjeta crédito,False,False,False,False,-105,0,Sí,0.2833333333333333,Alto
50115,1083,2024-07-08,2024-12-26,Catalina Morales,61,60+,Valparaíso,Sin información,Sin información,Bronce,Instagram,Marketplace,Deportes,Moda,1,224183.76,0.2,224183.76,44836.75200000001,179347.01,979353.0,92,Alta,3,780284.39,260094.79666666666,5,0.13333333333333333,92.0,valparaiso,Tarjeta crédito,False,False,False,False,-171,0,Sí,0.8666666666666667,Medio
50116,1289,2024-07-10,2024-11-20,Vicente Rodríguez,43,30-44,Valparaíso,Sin información,Sin información,Premium,Referido,Web,Hogar,Hogar,2,143726.15,0.05,287452.3,14372.615,273079.68,567161.0,72,Media,7,2649221.8,378460.2571428571,22,0.07142857142857142,72.0,valparaiso,Transferencia,False,False,False,False,-133,0,Sí,0.5333333333333333,Medio
50117,1068,2024-05-02,2024-02-04,Benjamín Hernández,56,45-59,Concepción,Sin información,Sin información,Bronce,Instagram,Marketplace,Hogar,Belleza,5,165292.29,0.05,826461.4500000001,41323.07250000001,785138.38,1158712.0,69,Media,6,1771466.5,295244.4166666667,14,0.05833333333333334,69.0,concepcion,Tarjeta débito,False,False,False,False,88,0,Sí,0.4833333333333333,Muy alto
50118,1237,2024-08-25,2022-01-12,María Sepúlveda,56,45-59,Antofagasta,RegiÃ³n de Antofagasta,Norte,Oro,Orgánico,Marketplace,Belleza,Hogar,5,38178.27,0.0,190891.35,0.0,190891.35,730389.0,81,Media,4,1706987.0962500002,426746.77406250004,18,0.0,81.0,antofagasta,PayPal,False,False,False,False,956,1,No,0.6833333333333333,Medio
50119,1257,2024-09-07,2023-10-10,Daniela Díaz,54,45-59,Santiago,RegiÃ³n Metropolitana,Centro,Oro,Orgánico,App,Deportes,Belleza,2,178779.6,0.1,357559.2,35755.920000000006,514885.28,532963.0,45,Baja,7,2918968.27,416995.46714285715,20,0.07142857142857142,45.0,santiago,PayPal,False,False,False,False,333,2,Sí,0.0833333333333333,Alto
50120,1275,2024-02-10,2023-07-26,Valentina Rodríguez,46,45-59,Santiago,RegiÃ³n Metropolitana,Centro,Bronce,Orgánico,Web,Deportes,Moda,2,81293.62,0.1,162587.24,16258.724,146328.52,1010844.0,50,Baja,5,1124156.02,224831.204,10,0.1,50.0,santiago,Tarjeta crédito,False,False,False,False,199,2,Sí,0.1666666666666666,Medio
50121,1241,2024-10-26,2022-02-23,Antonia Silva,62,60+,Concepción,Sin información,Sin información,Plata,Google Ads,App,Tecnología,Tecnología,3,9482.83,0.0,28448.49,0.0,28448.49,738724.0,68,Media,6,978207.28,163034.54666666666,18,0.08333333333333333,68.0,concepcion,PayPal,False,False,False,False,976,0,No,0.4666666666666667,Bajo
50122,1130,2024-10-04,2023-08-08,Catalina López,29,18-29,Antofagasta,RegiÃ³n de Antofagasta,Norte,Oro,Orgánico,App,Hogar,Deportes,1,242971.84,0.15,242971.84,36445.776,206526.06,886112.0,46,Baja,2,322714.77,161357.385,2,0.15,46.0,antofagasta,Transferencia,False,False,False,False,423,1,Sí,0.1,Medio
50123,1236,2024-05-11,2022-08-19,Juan Torres,69,60+,Antofagasta,RegiÃ³n de Antofagasta,Norte,Bronce,Instagram,Marketplace,Tecnología,Libros,5,128698.77,0.0,643493.85,0.0,643493.85,465046.0,82,Media,9,3278711.87,364301.3188888889,27,0.044444444444444446,82.0,antofagasta,Transferencia,False,False,False,False,631,1,No,0.7,Muy alto
50124,1111,2024-08-11,2023-08-03,Javiera Fuentes,42,30-44,La Serena,RegiÃ³n de Coquimbo,Norte,Oro,Instagram,App,Tecnología,Belleza,5,146650.4,0.0,733252.0,0.0,696589.4,1441947.0,82,Media,7,2086892.99,298127.57,17,0.042857142857142864,82.0,la serena,PayPal,False,False,False,False,374,1,No,0.7,Muy alto
50125,1299,2024-08-21,2023-01-31,Valentina Morales,31,30-44,Valparaíso,Sin información,Sin información,Premium,Instagram,Marketplace,Libros,Hogar,3,34577.84,0.05,103733.52,5186.676,98546.84,300000.0,56,Baja,8,2338658.29,292332.28625,24,0.05625,56.0,valparaiso,Tarjeta crédito,False,False,False,False,568,0,Sí,0.2666666666666666,Bajo
50126,1190,2024-07-15,2023-03-14,Sofía Silva,39,30-44,Valparaíso,Sin información,Sin información,Oro,Orgánico,App,Deportes,Tecnología,4,62014.43,0.0,248057.72,0.0,248057.72,1199974.0,45,Baja,6,2181409.32,363568.22,20,0.11666666666666665,45.0,valparaiso,PayPal,False,False,False,False,489,0,No,0.0833333333333333,Medio
50127,1280,2024-01-26,2023-05-08,Diego Hernández,46,45-59,Santiago,RegiÃ³n Metropolitana,Centro,Oro,Instagram,Marketplace,Deportes,Hogar,2,107639.7,0.1,215279.4,21527.94,193751.46,999465.0,52,Baja,5,1366596.05,273319.21,14,0.1,52.0,santiago,Tarjeta débito,False,False,False,False,263,2,Sí,0.2,Medio
50128,1052,2024-10-04,2024-08-21,Valentina Contreras,20,18-29,Concepción,Sin información,Sin información,Premium,Referido,App,Belleza,Belleza,5,184092.29,0.05,920461.45,46023.07250000001,874438.38,961551.0,60,Baja,6,3184371.08,530728.5133333333,21,0.09999999999999999,60.0,concepcion,Transferencia,False,False,False,False,44,0,Sí,0.3333333333333333,Muy alto
50129,1148,2024-03-31,2024-01-18,Tomás Soto,61,60+,Desconocida,Sin información,Sin información,Oro,Instagram,App,Belleza,Libros,2,198277.26,0.15,396554.52,59483.178,337071.34,452063.0,55,Baja,5,2125139.7062500003,425027.94125000003,16,0.06,55.0,desconocida,Transferencia,False,False,False,False,73,0,Sí,0.25,Alto
50130,1006,2024-05-07,2023-05-06,Benjamín Díaz,43,30-44,Concepción,Sin información,Sin información,Oro,Facebook,Marketplace,Tecnología,Deportes,3,67739.26,0.05,203217.78,10160.889,193056.89,300000.0,78,Media,6,2116122.96,352687.16,21,0.06666666666666667,78.0,concepcion,Tarjeta crédito,False,False,False,False,367,0,Sí,0.6333333333333333,Medio
50131,1269,2024-08-11,2022-02-07,Javiera Hernández,37,30-44,Desconocida,Sin información,Sin información,Bronce,Referido,Marketplace,Deportes,Deportes,5,121838.92,0.1,609194.6,60919.46,548275.14,724369.0,90,Alta,3,933320.71,311106.9033333333,8,0.08333333333333333,90.0,desconocida,Tarjeta crédito,False,False,False,False,916,0,Sí,0.8333333333333334,Muy alto
50132,1148,2024-08-23,2024-01-18,Tomás Soto,61,60+,Desconocida,Sin información,Sin información,Oro,Instagram,Web,Deportes,Libros,3,117551.96,0.05,352655.88,17632.794,335023.09,452063.0,55,Baja,5,2125139.7062500003,425027.94125000003,16,0.06,55.0,desconocida,Transferencia,False,False,False,False,218,0,Sí,0.25,Alto
50133,1044,2024-07-15,2024-03-29,Matías Hernández,60,60+,Valparaíso,Sin información,Sin información,Bronce,Instagram,Web,Tecnología,Libros,3,21258.7,0.15,63776.100000000006,9566.415,54209.69,954839.0,54,Baja,3,552916.4,184305.46666666667,13,0.16666666666666666,54.0,valparaiso,Tarjeta débito,False,False,False,False,108,0,Sí,0.2333333333333333,Bajo
50134,1297,2024-04-29,2023-03-20,Diego Rojas,49,45-59,La Serena,RegiÃ³n de Coquimbo,Norte,Oro,Google Ads,Marketplace,Moda,Belleza,3,72307.72,0.0,216923.16,0.0,216923.16,1033414.0,42,Baja,9,3682702.7800000003,409189.1977777778,30,0.044444444444444446,42.0,la serena,Transferencia,False,False,False,False,406,1,No,0.0333333333333333,Medio
